teams,att_coef
Arsenal,1.4908751215250367
Aston Villa,1.2620619629371508
Bournemouth,0.867875459830376
Brentford,0.9672473879371675
Brighton,1.0533571895674594
Burnley,0.5085538184938734
Chelsea,1.0816719264601764
Crystal Palace,0.7555096657055258
Everton,0.6043915680716712
Fulham,0.9905651296777945
Liverpool,1.3867794121806694
Luton Town,1.02913562213033
Manchester City,1.3108651675562564
Manchester Utd,0.9709465313040662
Newcastle Utd,1.333534560251305
Nott'ham Forest,0.8454039390587058
Sheffield Utd,0.4196123177602563
Tottenham,1.2671371601461137
West Ham,0.9863040564622092
Wolves,0.8681720029438565
