teams,att_coef
Arsenal,1.442813380073583
Aston Villa,0.9711559009500267
Bournemouth,0.4019985961277152
Brentford,0.9940614792302308
Brighton,1.2275000410628134
Burnley,0.5790484196770975
Chelsea,0.647348786434025
Crystal Palace,0.5515155035969633
Everton,0.6276800539458961
Fulham,0.8282770338310017
Liverpool,1.2176604889060925
Luton Town,1.8169613367990765
Manchester City,1.4690552327029087
Manchester Utd,1.0300014462154106
Newcastle Utd,1.2375896908135735
Nott'ham Forest,0.7034028570548992
Sheffield Utd,1.8493318736472302
Tottenham,1.1082584950112317
West Ham,0.853336737147784
Wolves,0.4430026467724425
