teams,def_coef
Arsenal,-1.1366275536177226
Aston Villa,-0.840659183279807
Bournemouth,-0.5448473893695883
Brentford,-0.7129267974536107
Brighton,-0.7579705611587195
Burnley,-0.5022967640739785
Chelsea,-0.7872381092646097
Crystal Palace,-0.729538905377318
Everton,-0.7702994173393684
Fulham,-0.7543978933743197
Liverpool,-1.1720713605260442
Luton Town,-0.4151462969808846
Manchester City,-1.2622839770438563
Manchester Utd,-0.8815729763791542
Newcastle Utd,-0.7485057038921655
Nott'ham Forest,-0.6309930247074338
Sheffield Utd,-0.18662641010869313
Tottenham,-0.7489734362952457
West Ham,-0.6480804516305314
Wolves,-0.7871695788259302
