teams,def_coef
Arsenal,-1.0348005343143167
Aston Villa,-0.7458584808721217
Bournemouth,-0.4605082356352836
Brentford,-0.6859898378890934
Brighton,-0.7034933788071881
Burnley,-0.6702970420367629
Chelsea,-0.8384949218521061
Crystal Palace,-0.7171859931209494
Everton,-0.6506785497693621
Fulham,-0.7143803896466716
Liverpool,-0.9620360758688771
Luton Town,-0.2854902308698678
Manchester City,-1.302733597723324
Manchester Utd,-0.6542905607304813
Newcastle Utd,-0.6798683010676355
Nott'ham Forest,-0.4884835457850861
Sheffield Utd,-0.14578528762199933
Tottenham,-0.6875007647075092
West Ham,-0.6091545796162154
Wolves,-0.7232067547413554
