teams,def_coef
Arsenal,-1.0568868262833522
Aston Villa,-1.0033217838957942
Bournemouth,-0.6379357003426473
Brentford,-0.9247957203774142
Brighton,-0.9487340254619069
Chelsea,-1.0822192022543409
Crystal Palace,-0.9687132861986445
Everton,-0.8134440787597408
Fulham,-0.9480001466812238
Leeds United,-0.5188141750717324
Leicester City,-0.6653530222875618
Liverpool,-1.0064844263885147
Manchester City,-1.276541940122347
Manchester Utd,-1.0768178818188543
Newcastle Utd,-1.406854727834076
Nott'ham Forest,-0.6610610393134274
Southampton,-0.6778288403556662
Tottenham,-0.6993774418971366
West Ham,-0.8453510536111961
Wolves,-0.8522757472002531
