teams,def_coef
Arsenal,-1.0672904592684378
Aston Villa,-0.8231808500901354
Bournemouth,-0.5502573633705963
Brentford,-0.7780558906191346
Brighton,-0.7835267654751689
Burnley,-0.6605882176743807
Chelsea,-0.8978949728196299
Crystal Palace,-0.8035960505123154
Everton,-0.7413085420116341
Fulham,-0.7714262537934756
Liverpool,-1.0990431631541602
Luton Town,-0.3778694440721252
Manchester City,-1.3232410386157825
Manchester Utd,-0.7976585361102876
Newcastle Utd,-0.8103060990940069
Nott'ham Forest,-0.5917513098510665
Sheffield Utd,-0.17582102683255912
Tottenham,-0.7879574847160759
West Ham,-0.7011925627256195
Wolves,-0.8271870275853079
