Home,Hscore,Ascore,Away,date,Odds_1,Odds_X,Odds_2,O,U,proba_win_0.004,proba_draw_0.004,proba_lose_0.004,proba_O_0.004,proba_U_0.004
Newcastle Utd,1,2,Liverpool,2023-08-27,2.2,3.75,3.0,1.5,2.63,0.6218295053630314,0.24044899673857875,0.13772017791441937,0.39475479385423123,0.6052451864867183
Luton Town,1,2,West Ham,2023-09-01,4.75,3.8,1.73,1.87,2.03,0.21274611417949746,0.19987199404085085,0.5873599148390696,0.6802005142761343,0.31979511462080706
Sheffield Utd,2,2,Everton,2023-09-02,2.9,3.25,2.5,2.2,1.67,0.5883071227549492,0.2515367364448773,0.1601552695382745,0.39202613399097896,0.6079738474664184
Chelsea,0,1,Nott'ham Forest,2023-09-02,1.4,4.5,8.5,1.62,2.3,0.4648154934918378,0.266476363049558,0.26870778479462754,0.4429097404260609,0.5570902063095395
Manchester City,5,1,Fulham,2023-09-02,1.17,8.0,15.0,1.4,3.0,0.8104929533715798,0.13461254113657983,0.054833618735113034,0.5757620245136875,0.4242373152011849
Brentford,2,2,Bournemouth,2023-09-02,1.73,3.8,4.75,1.73,2.1,0.764619758440152,0.15303270698064123,0.08229708954889503,0.6017954026926206,0.39820353830454924
Burnley,2,5,Tottenham,2023-09-02,3.6,4.0,1.85,1.62,2.3,0.376700821727354,0.24090511901251976,0.3823927653002543,0.5877682952764192,0.41223088265277247
Brighton,3,1,Newcastle Utd,2023-09-02,2.5,3.8,2.55,1.5,2.63,0.33030589909047103,0.2152014159285046,0.45448342822180177,0.706979469870207,0.29301339279144345
Liverpool,3,0,Aston Villa,2023-09-03,1.65,4.5,4.5,1.4,3.0,0.2658102696544825,0.3075924323475142,0.4265972617503987,0.3120499112523121,0.687950085808318
Crystal Palace,3,2,Wolves,2023-09-03,1.91,3.3,4.33,2.2,1.67,0.4803402037904695,0.2765484226220689,0.24311114485696403,0.3919883517276869,0.608011629744657
Arsenal,3,1,Manchester Utd,2023-09-03,1.75,3.8,4.5,1.57,2.38,0.5052085380635714,0.21154502929905883,0.2832339308146919,0.6978546506480043,0.30213931445061565
Wolves,1,3,Liverpool,2023-09-16,6.0,5.0,1.45,1.44,2.75,0.2590459480505404,0.3774791256829207,0.36347492517637686,0.1718468899304127,0.82815311002985
Fulham,1,0,Luton Town,2023-09-16,1.67,3.75,5.5,1.89,2.01,0.484396071229861,0.2144702653738446,0.30112357689039104,0.6955865679978281,0.304407642702188
West Ham,1,3,Manchester City,2023-09-16,7.0,4.5,1.45,1.62,2.3,0.1459431855385868,0.20731538409168318,0.646733766434017,0.5302930557960998,0.4697066577400566
Aston Villa,3,1,Crystal Palace,2023-09-16,1.91,3.6,4.0,1.89,2.01,0.5227279395285299,0.25013193430598746,0.22713908052364512,0.47309916375476396,0.5269007395480726
Manchester Utd,1,3,Brighton,2023-09-16,2.15,4.0,2.88,1.44,2.75,0.4882732811808133,0.22755795582989524,0.28416471373277286,0.6196860714516546,0.3803124646926389
Tottenham,2,1,Sheffield Utd,2023-09-16,1.29,5.5,11.0,1.5,2.63,0.6215862542645203,0.19925244495802685,0.17914396497355972,0.6297186808560697,0.37027956525893757
Newcastle Utd,1,0,Brentford,2023-09-16,1.53,4.2,6.0,1.67,2.2,0.581571549379322,0.22415948252257478,0.19426462623225568,0.540352074462388,0.459647580286795
Bournemouth,0,0,Chelsea,2023-09-17,4.33,3.75,1.8,1.67,2.2,0.30526984253246,0.2973076895083109,0.39742242191767435,0.3530754677985262,0.6469245243804831
Everton,0,1,Arsenal,2023-09-17,6.0,4.5,1.5,1.67,2.2,0.31733572557103595,0.2540788782599157,0.4285847844057967,0.515697222272081,0.4843025596024544
Nott'ham Forest,1,1,Burnley,2023-09-18,2.2,3.5,3.25,1.92,1.98,0.5931433404457358,0.21063458349809158,0.19621221849741907,0.603853221493862,0.39614567875675777
Manchester City,2,0,Nott'ham Forest,2023-09-23,1.14,8.5,15.0,1.4,3.0,0.8717959262158883,0.09048402101296343,0.03728474365086875,0.7148817647432234,0.2851099903177929
Luton Town,1,1,Wolves,2023-09-23,3.25,3.4,2.2,2.02,1.88,0.39952282359761443,0.2522378879964089,0.3482386719255553,0.5318345338956878,0.46816517124261914
Crystal Palace,0,0,Fulham,2023-09-23,1.91,3.4,4.2,2.0,1.8,0.5001126942184559,0.2740634822595241,0.22582354316948222,0.3877681937155768,0.6122317893670737
Brentford,1,3,Everton,2023-09-23,1.8,3.8,4.2,1.95,1.95,0.6770728085980113,0.2085417300072008,0.114380540329401,0.4593497069270481,0.540650219213675
Burnley,0,1,Manchester Utd,2023-09-23,4.2,4.2,1.73,1.62,2.3,0.27890499119969225,0.22887626897735272,0.4922150122116234,0.6095850130927064,0.39041376701709607
Arsenal,2,2,Tottenham,2023-09-24,1.67,4.33,4.33,1.5,2.63,0.5215327043468687,0.1893647880817246,0.2890348836673599,0.8119842646763041,0.18796103446989862
Brighton,3,1,Bournemouth,2023-09-24,1.36,5.25,7.5,1.36,3.2,0.8373338464728025,0.10609547364395915,0.056173951685771224,0.738385655866278,0.26160154804613067
Chelsea,0,1,Aston Villa,2023-09-24,1.91,3.75,3.8,1.73,2.1,0.3223309389641149,0.2800298666267506,0.39763907943549837,0.41427695256455443,0.5857230177607925
Liverpool,3,1,West Ham,2023-09-24,1.4,5.0,7.0,1.4,3.0,0.4561203677542417,0.3035746661327107,0.2403049108263777,0.3116805991499721,0.6883193979374411
Sheffield Utd,0,8,Newcastle Utd,2023-09-24,7.0,4.75,1.44,1.67,2.2,0.1652092868082664,0.2180118809801221,0.6167737346577068,0.521099875921788,0.47889988274538164
Aston Villa,6,1,Brighton,2023-09-30,2.55,3.75,2.55,1.44,2.75,0.4272456365531033,0.22503273618864714,0.347717353290793,0.6629321775101753,0.337064626742577
Wolves,2,1,Manchester City,2023-09-30,8.0,5.75,1.33,1.53,2.5,0.08949970911927117,0.16581958488206988,0.744651374179033,0.5667224620418905,0.43327697776506835
Bournemouth,0,4,Arsenal,2023-09-30,5.5,4.5,1.53,1.53,2.5,0.13945157699689498,0.1656312774119971,0.6948313728459308,0.7140262328486474,0.28596564138445824
Everton,1,2,Luton Town,2023-09-30,1.57,3.8,6.5,2.05,1.85,0.6503087443405744,0.19107292610608367,0.15859547458751355,0.6297765206447989,0.3702217237612877
Newcastle Utd,2,0,Burnley,2023-09-30,1.3,5.75,9.0,1.53,2.5,0.9188423876532966,0.05837352021281486,0.02113221588526998,0.794465471448318,0.205496448289142
West Ham,2,0,Sheffield Utd,2023-09-30,1.45,4.5,7.0,1.67,2.2,0.7212387404139385,0.14741963039082565,0.13108785738589918,0.7883578611522826,0.2116083976802683
Manchester Utd,0,1,Crystal Palace,2023-09-30,1.55,4.2,5.75,1.8,2.0,0.5330159306472296,0.2552589267923123,0.21172435218369168,0.4390145023694323,0.5609854483828558
Tottenham,2,1,Liverpool,2023-09-30,2.9,4.0,2.15,1.36,3.2,0.5077161311074545,0.2744334459542664,0.21785014125150237,0.38038720469264603,0.6196127808979497
Nott'ham Forest,1,1,Brentford,2023-10-01,2.75,3.1,2.7,2.1,1.73,0.33351508651393846,0.27445050999303544,0.3920342498736286,0.43703920741855695,0.5629607452579682
Fulham,0,2,Chelsea,2023-10-02,3.6,3.5,2.05,1.98,1.92,0.47413728414951845,0.33165283750560026,0.19420985832034826,0.22743254512036765,0.7725674546002239
Luton Town,1,2,Burnley,2023-10-03,2.9,3.0,2.63,2.2,1.65,0.19208404897503323,0.32126708364522855,0.48664883489656663,0.2459360717208804,0.754063927787658
Luton Town,0,1,Tottenham,2023-10-07,6.0,4.75,1.45,1.53,2.4,0.05253571294681569,0.1370708569526602,0.8103444310935635,0.5535572842125838,0.4464422757867075
Everton,3,0,Bournemouth,2023-10-07,1.91,3.6,3.8,1.85,2.05,0.554585731495542,0.25372004644546753,0.19169337477254816,0.4231674112500948,0.5768325530851905
Manchester Utd,2,1,Brentford,2023-10-07,1.67,4.2,4.75,1.65,2.2,0.43578302434042593,0.2867310661310307,0.277485804799961,0.3773728930746796,0.6226270934374126
Burnley,1,4,Chelsea,2023-10-07,4.5,3.8,1.73,1.85,2.05,0.3193506696066819,0.3303235511375212,0.3503257725196026,0.2661350987689746,0.7338649003529536
Fulham,3,1,Sheffield Utd,2023-10-07,1.62,3.8,6.0,1.96,1.94,0.7180147961063899,0.1966382005074354,0.08534134142408359,0.43260434849168417,0.5673956082635505
Crystal Palace,0,0,Nott'ham Forest,2023-10-07,2.2,3.1,3.6,2.25,1.62,0.5118915653588756,0.26495921963421654,0.22314875431054587,0.4156619140523587,0.5843380554065442
West Ham,2,2,Newcastle Utd,2023-10-08,3.2,3.75,2.1,1.7,2.1,0.26116159162040586,0.2530064566930499,0.48583112381477483,0.4901168679233858,0.5098829977817251
Wolves,1,1,Aston Villa,2023-10-08,3.5,3.4,2.1,1.75,2.05,0.21368934001496315,0.23021211343781586,0.5560952640002492,0.5398369956182861,0.4601626623932201
Brighton,2,2,Liverpool,2023-10-08,3.0,3.8,2.2,1.36,3.1,0.5223463801303226,0.262751281158605,0.21490181254723117,0.41592043089358804,0.5840795384010193
Arsenal,1,0,Manchester City,2023-10-08,2.9,3.3,2.4,1.75,2.05,0.33172546653469637,0.19884767083853572,0.4693934244121073,0.7899417174916422,0.2100234337297841
Liverpool,2,0,Everton,2023-10-21,1.33,5.75,7.5,1.4,2.88,0.5283478525643378,0.307000195400404,0.16465188295783684,0.2565339213835722,0.7434660779469928
Bournemouth,1,2,Wolves,2023-10-21,2.38,3.4,3.0,1.85,2.05,0.3108838554527573,0.2723368202846179,0.41677912709501225,0.43968323942340753,0.5603167106590028
Newcastle Utd,4,0,Crystal Palace,2023-10-21,1.45,4.5,7.0,1.85,2.05,0.6373454745940028,0.22390133351022026,0.13875020875644686,0.4519426730101845,0.5480572631998291
Brentford,3,0,Burnley,2023-10-21,1.83,3.75,4.2,1.95,1.95,0.7243127236028046,0.15232711988272657,0.12321048014299907,0.7408849495144578,0.2591016260600052
Manchester City,2,1,Brighton,2023-10-21,1.4,5.25,6.5,1.36,3.1,0.7553532953865137,0.13774511199391187,0.10663154825170795,0.7694301083177364,0.23054668069189552
Nott'ham Forest,2,2,Luton Town,2023-10-21,1.67,3.75,5.5,2.08,1.82,0.5283694049743232,0.2837205299271132,0.18790987562450076,0.3288770556666603,0.6711229398982582
Chelsea,2,2,Arsenal,2023-10-21,3.2,3.4,2.25,1.98,1.92,0.3434480983662821,0.23735759610244928,0.4191925510849781,0.6005533860461466,0.3994455777188546
Sheffield Utd,1,2,Manchester Utd,2023-10-21,6.5,5.25,1.4,1.53,2.4,0.16511725829934598,0.2627981423239125,0.5720840855709951,0.36418710355659645,0.6358128863798641
Aston Villa,4,1,West Ham,2023-10-22,1.85,3.6,4.0,1.57,2.35,0.646224368606451,0.18335471659152053,0.17037760092302362,0.6917649960687202,0.3082296071532689
Tottenham,2,0,Fulham,2023-10-23,1.5,4.5,6.0,1.5,2.5,0.6493900589742158,0.20959115596643918,0.14101236969662329,0.5110330683703195,0.48896673186871664
Crystal Palace,1,2,Tottenham,2023-10-27,4.5,3.75,1.75,1.94,1.96,0.35419672609175107,0.2807472041192429,0.3650559711511101,0.4154597358769517,0.5845402337096555
Chelsea,0,2,Brentford,2023-10-28,1.65,4.0,5.25,1.8,2.0,0.3656001837993029,0.2847264215920823,0.34967331641438576,0.4008669272424893,0.5991330503657135
Bournemouth,2,1,Burnley,2023-10-28,2.15,3.5,3.3,1.75,2.05,0.3557781999959839,0.28457272933246824,0.3596489922028158,0.4015788444106522,0.598421132857326
Arsenal,5,0,Sheffield Utd,2023-10-28,1.13,8.5,19.0,1.36,3.1,0.8494624261355764,0.0879190519902114,0.06043740938366725,0.8718032287672646,0.12798717654517824
Wolves,2,2,Newcastle Utd,2023-10-28,4.2,4.0,1.75,1.75,2.05,0.12358993368966519,0.20904846501779792,0.667356212917797,0.47727470450469384,0.5227251906513658
West Ham,0,1,Everton,2023-10-29,2.15,3.5,3.3,1.73,2.08,0.5489396709707857,0.2274223831473595,0.2236339602947036,0.5638720346073502,0.4361274333712818
Liverpool,3,0,Nott'ham Forest,2023-10-29,1.29,5.75,11.0,1.4,2.88,0.39315180681636686,0.3427372951202678,0.2641108922088325,0.2314296985086351,0.7685703011748263
Brighton,1,1,Fulham,2023-10-29,1.55,4.2,5.5,1.5,2.5,0.6783526566274497,0.17974948578289926,0.14186169112337993,0.6480550402778797,0.3519425185113414
Aston Villa,3,1,Luton Town,2023-10-29,1.25,6.5,9.5,1.48,2.6,0.8530442777458369,0.10244103139653503,0.04423562566891538,0.6890331208563225,0.3109617513062637
Manchester Utd,0,3,Manchester City,2023-10-29,5.0,3.8,1.67,1.7,2.1,0.2311568521629938,0.2655627959686919,0.5032799145480021,0.4201924477217538,0.579807518733464
Fulham,0,1,Manchester Utd,2023-11-04,3.2,3.6,2.2,1.75,2.05,0.4230170350275635,0.29238675835226385,0.28459613479429,0.36227869362173554,0.6377212967380754
Brentford,3,2,West Ham,2023-11-04,2.05,3.6,3.5,1.73,2.08,0.5845932670448003,0.21596951385561552,0.1994299604163732,0.5840099368678477,0.41598929537662477
Everton,1,1,Brighton,2023-11-04,3.1,3.6,2.2,1.57,2.35,0.2690434184161852,0.21370261763929083,0.5172433629251402,0.6754836471910601,0.32451234053187844
Burnley,0,2,Crystal Palace,2023-11-04,2.75,3.25,2.6,2.2,1.65,0.34776938781338507,0.2855946152871586,0.36663592240576354,0.39769945735888257,0.6023005217066778
Manchester City,6,1,Bournemouth,2023-11-04,1.1,11.0,19.0,1.29,3.6,0.9199758272945338,0.05906686839376695,0.01963604428292223,0.7726122251087381,0.22736312049566865
Sheffield Utd,2,1,Wolves,2023-11-04,3.8,3.5,2.0,1.91,1.99,0.20548355113881045,0.23191549382409216,0.5625980561974859,0.5224754047134748,0.47752434764667884
Newcastle Utd,1,0,Arsenal,2023-11-04,2.8,3.2,2.6,1.95,1.95,0.6746832575177635,0.17363766304451364,0.15161658649684023,0.7016087587375406,0.29838477803020286
Nott'ham Forest,2,0,Aston Villa,2023-11-05,4.2,3.75,1.85,1.73,2.08,0.21037287101474808,0.21135908818701696,0.578257769885843,0.6209965183148297,0.3790019829764443
Luton Town,1,1,Liverpool,2023-11-05,12.0,6.5,1.22,1.36,3.1,0.19874756976270624,0.3528054692595772,0.44844695351550473,0.1938581530251473,0.8061418468840649
Tottenham,1,4,Chelsea,2023-11-06,2.0,3.75,3.5,1.7,2.1,0.8322104156393525,0.10989796204434031,0.057568842624627886,0.7231810904853931,0.27680928589069476
Wolves,2,1,Tottenham,2023-11-11,3.1,3.75,2.2,1.62,2.25,0.18985976970657917,0.24210251913649,0.5680361478594179,0.46250940878723446,0.537490512602312
Arsenal,3,1,Burnley,2023-11-11,1.18,7.0,17.0,1.48,2.6,0.9341471634337207,0.04423533157331239,0.017135711156652276,0.8619547041766502,0.1378802931305053
Manchester Utd,1,0,Luton Town,2023-11-11,1.33,5.25,9.5,1.53,2.4,0.6530965377884047,0.20118116032306035,0.14571154550719442,0.5562318767589924,0.44376766077002483
Crystal Palace,2,3,Everton,2023-11-11,2.45,3.2,3.0,2.25,1.62,0.5535416946817968,0.26318628714228665,0.18327150038918,0.38315988421978947,0.6168401004720938
Bournemouth,2,0,Newcastle Utd,2023-11-11,4.75,4.0,1.73,1.7,2.1,0.06088822134564111,0.131680072691421,0.8073417938547872,0.61893064366435,0.3810679137239691
West Ham,3,2,Nott'ham Forest,2023-11-12,1.85,3.6,4.0,1.75,2.05,0.4680060794622648,0.266385148209611,0.2656084062227584,0.44141347394385166,0.5585864743695215
Liverpool,3,0,Brentford,2023-11-12,1.4,5.0,6.5,1.44,2.7,0.7573663130991276,0.14215041341782467,0.10031737703640049,0.7240834149544473,0.2759067929798046
Aston Villa,3,1,Fulham,2023-11-12,1.57,4.2,5.5,1.7,2.1,0.5712240143508146,0.2373205243477892,0.1914534222649739,0.4827410660380847,0.5172588174204609
Brighton,1,1,Sheffield Utd,2023-11-12,1.25,5.75,13.0,1.4,2.88,0.8827607390347142,0.07387148671242719,0.04110234949213286,0.8525156882764339,0.14735185501088593
Chelsea,4,4,Manchester City,2023-11-12,5.0,3.7,1.73,1.88,2.02,0.10440052035886764,0.15178772126738732,0.7437137385728378,0.6860291627179075,0.3139659789022547
Manchester City,1,1,Liverpool,2023-11-25,1.73,4.2,4.2,1.48,2.6,0.4687127364015612,0.2121268447549154,0.31914856665396657,0.7175082598917716,0.2824830688652128
Burnley,1,2,West Ham,2023-11-25,3.4,3.5,2.05,1.75,2.05,0.28397889628855455,0.22887313949469756,0.4871442619334946,0.613253456541059,0.38674524003220057
Nott'ham Forest,2,3,Brighton,2023-11-25,3.2,3.6,2.15,1.73,2.08,0.23502109590821849,0.22181970694817546,0.5431533838111917,0.6024214633213103,0.39757746494525814
Sheffield Utd,1,3,Bournemouth,2023-11-25,3.2,3.5,2.2,1.85,2.05,0.4541419300678613,0.24712760807329498,0.2987294144335269,0.5380731320734892,0.4619265368948731
Newcastle Utd,4,1,Chelsea,2023-11-25,2.55,3.5,2.63,1.86,2.04,0.7411530961365097,0.14140680780613107,0.11716264321503067,0.7819864446506115,0.21798384081341066
Luton Town,2,1,Crystal Palace,2023-11-25,3.6,3.3,2.1,2.15,1.67,0.37019948102792005,0.3100306196268538,0.3197698791266185,0.3182508713424627,0.6817491252312662
Brentford,0,1,Arsenal,2023-11-25,4.5,3.75,1.75,1.9,2.0,0.2207893470351573,0.19722700425162124,0.5819559159450994,0.7044648074273432,0.2955283792686083
Tottenham,1,2,Aston Villa,2023-11-26,2.3,3.8,2.8,1.5,2.5,0.4762679839452808,0.21895297403045372,0.30477180229933926,0.6753034677315484,0.32469253294623357
Everton,0,3,Manchester Utd,2023-11-26,2.7,3.4,2.55,1.85,2.05,0.3218499840306798,0.3022156266060196,0.3759343582793282,0.3411423259137769,0.6588576681542889
Fulham,3,2,Wolves,2023-11-27,2.38,3.3,3.0,2.08,1.73,0.37950390862688976,0.29240084067490035,0.3280951975443364,0.3727316012491,0.6272683865754743
Brentford,3,1,Luton Town,2023-12-02,1.45,4.5,6.5,1.7,2.1,0.6198015735458229,0.20979447010098634,0.17039546933525848,0.56540124969369,0.43459820326374926
Arsenal,2,1,Wolves,2023-12-02,1.25,5.5,12.0,1.65,2.2,0.7635593936899725,0.1442676976154496,0.09205918634164455,0.6830842719162129,0.3169111240928879
Burnley,5,0,Sheffield Utd,2023-12-02,1.8,3.6,4.5,2.06,1.84,0.4228449966552286,0.2705904457115064,0.30656433224747814,0.44489544513286755,0.555104499438309
Nott'ham Forest,0,1,Everton,2023-12-02,2.75,3.25,2.6,2.05,1.75,0.4533586869330022,0.26893182692616147,0.2777091905571035,0.4387719108866926,0.5612280401048718
Newcastle Utd,1,0,Manchester Utd,2023-12-02,1.91,3.75,3.8,1.67,2.15,0.6945640934295708,0.1792741584982927,0.12613313984619628,0.611241017476358,0.38875772608950193
Bournemouth,2,2,Aston Villa,2023-12-03,3.4,4.0,1.95,1.53,2.4,0.18727089454354132,0.20097213073365852,0.6117401961113862,0.6354387901023376,0.36455926537292255
Liverpool,4,3,Fulham,2023-12-03,1.25,6.5,9.0,1.4,2.88,0.7669863596156676,0.1665443129948745,0.06645314753809844,0.4854919641925769,0.5145079129848541
Chelsea,3,2,Brighton,2023-12-03,1.73,4.2,4.2,1.53,2.4,0.344549358477671,0.20669019491071422,0.448742731404477,0.7555663109891796,0.24441592439018323
West Ham,1,1,Crystal Palace,2023-12-03,2.0,3.5,3.8,2.04,1.86,0.5241728388863317,0.2449920575630081,0.2308336984887546,0.496922975004715,0.5030768720603842
Manchester City,3,3,Tottenham,2023-12-03,1.29,6.0,9.0,1.36,3.1,0.7269350229267598,0.16192582457166235,0.11107853482021057,0.6545684347869469,0.34542881970382355
Wolves,1,0,Burnley,2023-12-05,1.85,3.6,4.2,2.05,1.85,0.6764089226057375,0.18941501051814835,0.13415805169045453,0.5835175285361511,0.4164817106948325
Luton Town,3,4,Arsenal,2023-12-05,17.0,7.0,1.18,1.65,2.2,0.1482402495954936,0.20053389696692514,0.6512143519155765,0.5643418809170919,0.43565758256615084
Sheffield Utd,0,2,Liverpool,2023-12-06,12.0,7.5,1.2,1.33,3.4,0.08220915995525122,0.12834843335796436,0.7892017889122622,0.7324871441862751,0.2675013993264454
Crystal Palace,0,2,Bournemouth,2023-12-06,2.25,3.5,3.1,2.01,1.89,0.41699674069968945,0.3107727101093092,0.2722305204027408,0.3059059472087354,0.69409405027129
Brighton,2,1,Brentford,2023-12-06,1.91,3.8,3.75,1.62,2.25,0.6183422238645977,0.18335719020392205,0.19824084249263726,0.7411667426932342,0.2588197565561818
Fulham,5,0,Nott'ham Forest,2023-12-06,2.0,3.4,3.75,2.06,1.84,0.5794293894761073,0.22294372012820288,0.1976221504793692,0.5503323839060301,0.44966720106642255
Aston Villa,1,0,Manchester City,2023-12-06,4.75,4.2,1.7,1.53,2.4,0.37025926564921663,0.21627191470576998,0.41346071382334354,0.7125192766399323,0.2874728173265949
Manchester Utd,2,1,Chelsea,2023-12-06,2.88,3.4,2.45,1.65,2.2,0.5961970249843546,0.2269544315671757,0.17684517280041098,0.5032398297031698,0.4967599978737172
Everton,3,0,Newcastle Utd,2023-12-07,3.25,3.25,2.25,1.96,1.94,0.20942398848799554,0.2429534666750061,0.547620986345475,0.48256964611660885,0.5174302377241257
Tottenham,1,2,West Ham,2023-12-07,1.75,4.2,4.2,1.5,2.5,0.5526691078309676,0.21793996362209261,0.2293835920673731,0.6141881220445962,0.38581055244723633
Crystal Palace,1,2,Liverpool,2023-12-09,6.0,4.5,1.5,1.65,2.2,0.18803441312640296,0.2443117059138385,0.5676524996835101,0.4520843938019534,0.54791554222382
Manchester Utd,0,3,Bournemouth,2023-12-09,1.55,4.33,5.75,1.5,2.5,0.592798203581426,0.2595041308988161,0.14769709478531698,0.35257820764150294,0.6474217846255708
Wolves,1,1,Nott'ham Forest,2023-12-09,1.85,3.6,4.33,2.06,1.84,0.5109081666705035,0.2447975663783934,0.24429285864269337,0.5101988902018795,0.48980091311900054
Brighton,1,1,Burnley,2023-12-09,1.5,4.75,6.0,1.57,2.35,0.8447458038721569,0.09772768987061657,0.05675331833396841,0.7932621411996816,0.2067006507569235
Sheffield Utd,1,0,Brentford,2023-12-09,4.2,3.8,1.75,1.95,1.95,0.21449691536364796,0.20216643269469511,0.58331756289085,0.671308261361056,0.3286880196339125
Aston Villa,1,0,Arsenal,2023-12-09,3.3,3.6,2.1,1.7,2.1,0.38241799568846113,0.24060442734542117,0.37697625542259605,0.5892457151729013,0.410753440434704
