teams,def_coef
Arsenal,-1.0651196339003985
Aston Villa,-0.7499574588599921
Bournemouth,-0.4465424006005523
Brentford,-0.7065899126571108
Brighton,-0.7314338462000912
Burnley,-0.6598494013563052
Chelsea,-0.8643455981569713
Crystal Palace,-0.7326625267911469
Everton,-0.6565085359535032
Fulham,-0.7051284137134464
Liverpool,-0.9418982811647638
Luton Town,-0.26834930194117157
Manchester City,-1.3108454945921977
Manchester Utd,-0.6338890571525967
Newcastle Utd,-0.6740603746252886
Nott'ham Forest,-0.46680650537131135
Sheffield Utd,-0.15971004350681048
Tottenham,-0.6669540488086492
West Ham,-0.5774887328716866
Wolves,-0.6722372438495328
