teams,def_coef
Arsenal,-0.9375900555235929
Aston Villa,-0.7796637433719387
Bournemouth,-0.39547406140513064
Brentford,-0.6779556537903044
Brighton,-0.7229385530093129
Burnley,-0.7140192956095398
Chelsea,-0.9087995042627153
Crystal Palace,-0.6893508252521857
Everton,-0.6456588937348786
Fulham,-0.7294044850131584
Liverpool,-0.9747795731295967
Luton Town,-0.3703804647265914
Manchester City,-1.237197942405812
Manchester Utd,-0.6835639736133915
Newcastle Utd,-0.703406398291461
Nott'ham Forest,-0.4543781400073926
Sheffield Utd,-0.25153954267105755
Tottenham,-0.7055025462260525
West Ham,-0.6690255970183072
Wolves,-0.7107642608953372
