teams,att_coef
Arsenal,1.394341517595118
Aston Villa,1.1966071023880087
Bournemouth,0.7112733317088812
Brentford,0.9432759069319792
Brighton,1.019936673081818
Burnley,0.6973128252492931
Chelsea,0.9304600245126469
Crystal Palace,0.7490501214980156
Everton,0.6468496749011594
Fulham,0.9170674575725238
Liverpool,1.4633581916635365
Luton Town,1.13149961967384
Manchester City,1.575011683119962
Manchester Utd,1.096316204263076
Newcastle Utd,1.2544549311218445
Nott'ham Forest,0.8194062463687671
Sheffield Utd,0.5252310615586488
Tottenham,1.1980001911913083
West Ham,0.9866426059516642
Wolves,0.7439046296479067
