teams,def_coef
Arsenal,-1.2198101479702486
Aston Villa,-1.090461660949121
Bournemouth,-0.5856512808679275
Brentford,-0.9112292991229258
Brighton,-0.7031180859297771
Burnley,-0.6118215915052153
Chelsea,-0.7646190074305619
Crystal Palace,-0.8393350815749331
Everton,-0.9600981312603964
Fulham,-0.7364493569138708
Liverpool,-1.2439436611070744
Luton Town,-0.6079531843418463
Manchester City,-1.080013645219001
Manchester Utd,-1.0443887284596833
Newcastle Utd,-1.0315607199980579
Nott'ham Forest,-0.5731045036397707
Sheffield Utd,-0.3700037215306037
Tottenham,-0.7830846809849898
West Ham,-0.6827870272341563
Wolves,-0.7278665639214159
