teams,def_coef
Arsenal,-1.074018782734604
Aston Villa,-0.7623812150060746
Bournemouth,-0.4618054034781878
Brentford,-0.7126694602534386
Brighton,-0.742160355965506
Burnley,-0.6530566618690438
Chelsea,-0.8679527348760447
Crystal Palace,-0.7406797944823759
Everton,-0.6714886671657845
Fulham,-0.7193817857970978
Liverpool,-0.9589601542480458
Luton Town,-0.2880858297021593
Manchester City,-1.3167205222515734
Manchester Utd,-0.6496930808978854
Newcastle Utd,-0.6923990112403992
Nott'ham Forest,-0.4834786250460277
Sheffield Utd,-0.15834094894425307
Tottenham,-0.6779012329122518
West Ham,-0.5905090683124309
Wolves,-0.6867631033086555
