teams,def_coef
Arsenal,-0.9756602399509875
Aston Villa,-0.7349248440106634
Bournemouth,-0.39637588443401706
Brentford,-0.639712381765762
Brighton,-0.7074255090902702
Burnley,-0.6240339464732831
Chelsea,-0.8822015873076646
Crystal Palace,-0.661083773734783
Everton,-0.5998814403316255
Fulham,-0.7020355039884575
Liverpool,-0.9789055959994298
Luton Town,-0.30533896314204184
Manchester City,-1.2864396374627702
Manchester Utd,-0.6738008114691696
Newcastle Utd,-0.6230416224890248
Nott'ham Forest,-0.4804910137977332
Sheffield Utd,-0.1639847185194073
Tottenham,-0.6859646141573595
West Ham,-0.6155800165172196
Wolves,-0.7046631215332292
