teams,def_coef
Arsenal,-1.0194050000577952
Aston Villa,-0.7116053416761285
Bournemouth,-0.4272734801885564
Brentford,-0.6562819844093664
Brighton,-0.7281438444190429
Burnley,-0.6306436942458311
Chelsea,-0.8518158238908473
Crystal Palace,-0.6599667466186581
Everton,-0.6376537489755366
Fulham,-0.6988756660649317
Liverpool,-0.9785291740894211
Luton Town,-0.3592323839925247
Manchester City,-1.2639144108451443
Manchester Utd,-0.6621221972517946
Newcastle Utd,-0.6602506733275149
Nott'ham Forest,-0.48949382525800283
Sheffield Utd,-0.19143659831023213
Tottenham,-0.7058592286964879
West Ham,-0.6378899782696469
Wolves,-0.7128834829061637
