teams,att_coef
Arsenal,1.4467050635466978
Aston Villa,1.1911225466366346
Bournemouth,0.7555955728243239
Brentford,0.9532408059797095
Brighton,0.9800971957517748
Burnley,0.6468992341871554
Chelsea,1.0031926663867206
Crystal Palace,0.7568792823968127
Everton,0.6101478542512005
Fulham,0.9699338906213205
Liverpool,1.4507424434749927
Luton Town,0.9713914875880019
Manchester City,1.5329318106535967
Manchester Utd,1.109257598107192
Newcastle Utd,1.2635013484206514
Nott'ham Forest,0.8237419850511997
Sheffield Utd,0.6563477177258166
Tottenham,1.1893989331527144
West Ham,1.02208167296016
Wolves,0.6667908902833258
