teams,def_coef
Arsenal,-0.3763394819076652
Aston Villa,-0.5360932982207274
Bournemouth,0.09308296334770974
Brentford,-0.373420056798915
Brighton,-0.2723329979915874
Burnley,-0.08181511777953415
Chelsea,-0.47872562138964125
Crystal Palace,-0.34315049473225245
Everton,-0.16559058956619435
Fulham,-0.39566555324169805
Liverpool,-0.5423046815037126
Luton Town,0.02754664690972284
Manchester City,-0.8096345553509481
Manchester Utd,-0.3980625202957327
Newcastle Utd,-0.5255385356529585
Nott'ham Forest,-0.14757561760348425
Sheffield Utd,-1.0113335717136565
Tottenham,-0.2812162736629132
West Ham,-0.2684585183419048
Wolves,-0.3382306579234225
