teams,def_coef
Arsenal,-1.0352115504071433
Aston Villa,-0.987053452899264
Bournemouth,-0.5768816250288451
Brentford,-0.9484390801431656
Brighton,-0.8853962282395862
Chelsea,-1.0251878289247982
Crystal Palace,-0.9792403682316548
Everton,-0.7977072973492884
Fulham,-0.899359382184808
Leeds United,-0.5299245746097001
Leicester City,-0.5795856255852254
Liverpool,-1.041425198385054
Manchester City,-1.2666812237165217
Manchester Utd,-1.0655551800543774
Newcastle Utd,-1.3159620457242829
Nott'ham Forest,-0.5903797876779905
Southampton,-0.5988125079862947
Tottenham,-0.6936699206402871
West Ham,-0.8457778398135302
Wolves,-0.8468373174595124
