teams,def_coef
Arsenal,-0.9254973019428504
Aston Villa,-0.6963781868218628
Bournemouth,-0.37128012332809535
Brentford,-0.6148912584951701
Brighton,-0.686361607053482
Burnley,-0.6236251474687199
Chelsea,-0.8835778591388043
Crystal Palace,-0.638360749039647
Everton,-0.5869871552222646
Fulham,-0.7259182870584877
Liverpool,-0.9590039359034678
Luton Town,-0.2657359599393038
Manchester City,-1.2426867615250279
Manchester Utd,-0.6478480819984372
Newcastle Utd,-0.6173042763174122
Nott'ham Forest,-0.4603297850570727
Sheffield Utd,-0.16217188572997362
Tottenham,-0.6639203415665766
West Ham,-0.6166484168482536
Wolves,-0.6845214145122233
