teams,att_coef
Arsenal,1.4269599529977843
Aston Villa,1.1741284359939674
Bournemouth,0.6175128534236266
Brentford,1.0825633386124556
Brighton,1.2459569642816586
Burnley,0.6256229863078251
Chelsea,0.9929448972405559
Crystal Palace,0.8054885972014579
Everton,0.7002825167233258
Fulham,0.901060448927233
Liverpool,1.4849339948571907
Luton Town,0.6857470651252492
Manchester City,1.6231927449952537
Manchester Utd,1.1279556747686246
Newcastle Utd,1.2594241149379535
Nott'ham Forest,0.7306025294787999
Sheffield Utd,0.5977386699688138
Tottenham,1.270410863198097
West Ham,1.0223366978140722
Wolves,0.6251366531460555
