teams,att_coef
Arsenal,1.4178144106508301
Aston Villa,1.123140775778698
Bournemouth,0.8076428216701593
Brentford,0.9934004919660693
Brighton,1.133914774491068
Burnley,0.6373636273449143
Chelsea,1.0359456571093317
Crystal Palace,0.771685030478412
Everton,0.6617642417740515
Fulham,0.9915795448120613
Liverpool,1.430900236588145
Luton Town,1.0213864660454333
Manchester City,1.5150618352972602
Manchester Utd,1.0621740489455682
Newcastle Utd,1.2108265736487671
Nott'ham Forest,0.7430367716690572
Sheffield Utd,0.5239826776449544
Tottenham,1.2457204089454326
West Ham,0.971242564281286
Wolves,0.7014170408585005
