teams,def_coef
Arsenal,-0.9840479669033821
Aston Villa,-0.8817676744789915
Bournemouth,-0.5010033654055898
Brentford,-0.7763365940667007
Brighton,-0.8284629533154015
Burnley,-0.7713474360109436
Chelsea,-1.0468650608294108
Crystal Palace,-0.8522726826768472
Everton,-0.6950484561001794
Fulham,-0.8024184561390232
Liverpool,-1.0844960665548542
Luton Town,-0.4710217255685194
Manchester City,-1.3241135304144542
Manchester Utd,-0.7843668911693307
Newcastle Utd,-0.8599236488915163
Nott'ham Forest,-0.5603233885844667
Sheffield Utd,-0.3541232197181391
Tottenham,-0.8141317229629141
West Ham,-0.8374546804611559
Wolves,-0.8419987649524252
