teams,def_coef
Arsenal,-0.9239912660743955
Aston Villa,-0.7335512774357206
Bournemouth,-0.3969613396620877
Brentford,-0.6529402475287107
Brighton,-0.699611093085894
Burnley,-0.6225596049107668
Chelsea,-0.8998526897688907
Crystal Palace,-0.6493509977338604
Everton,-0.6178964000035558
Fulham,-0.7039959269986893
Liverpool,-0.9390598531254554
Luton Town,-0.3229054343966222
Manchester City,-1.2368262757598067
Manchester Utd,-0.64801459969167
Newcastle Utd,-0.6351829120633704
Nott'ham Forest,-0.42228670573814686
Sheffield Utd,-0.19629412957820713
Tottenham,-0.663417882629368
West Ham,-0.6317478950618446
Wolves,-0.698933443957683
