teams,def_coef
Arsenal,-0.9956032995852796
Aston Villa,-0.9038021937127624
Bournemouth,-0.5279956773003986
Brentford,-0.8073905313203319
Brighton,-0.8444031663325038
Burnley,-0.7607446244948181
Chelsea,-1.0545480538412255
Crystal Palace,-0.8739415153628407
Everton,-0.7183167886426038
Fulham,-0.8080976249292576
Liverpool,-1.1219309808631053
Luton Town,-0.48959087481715935
Manchester City,-1.3314940750323938
Manchester Utd,-0.8283398081706153
Newcastle Utd,-0.8987013318213348
Nott'ham Forest,-0.5918672885545647
Sheffield Utd,-0.3563417150565527
Tottenham,-0.8402227800132619
West Ham,-0.8527808543499823
Wolves,-0.871613403700488
