teams,att_coef
Arsenal,1.3069097385081636
Aston Villa,1.2055332923200885
Bournemouth,0.8789892025453662
Brentford,0.9356637086364789
Brighton,1.0616090811465446
Burnley,0.6972576345064695
Chelsea,1.014842778853337
Crystal Palace,0.7093252121034556
Everton,0.6709867864840049
Fulham,0.8579346527261826
Liverpool,1.3625622473248165
Luton Town,1.106081559657829
Manchester City,1.403189253228172
Manchester Utd,0.9608032775447823
Newcastle Utd,1.3078950127886475
Nott'ham Forest,0.7998316834718041
Sheffield Utd,0.4445067952457294
Tottenham,1.3055897965566923
West Ham,0.9031707019393412
Wolves,1.067317584412095
