teams,att_coef
Arsenal,1.4388051254239371
Aston Villa,1.1895308903857176
Bournemouth,0.5768613863364952
Brentford,1.0606511632485278
Brighton,1.2641663577069584
Burnley,0.6604846029394029
Chelsea,1.0116929525099831
Crystal Palace,0.7977579856999212
Everton,0.7047698030765749
Fulham,0.9503334737230235
Liverpool,1.500920729441593
Luton Town,0.6396067462530932
Manchester City,1.6088004840365047
Manchester Utd,1.1458482503103404
Newcastle Utd,1.2658535344131967
Nott'ham Forest,0.7273121846723049
Sheffield Utd,0.536351405037962
Tottenham,1.268831287505332
West Ham,1.0344565545263726
Wolves,0.616965082752764
