teams,def_coef
Arsenal,-0.9917122908079377
Aston Villa,-0.885045552498476
Bournemouth,-0.4733266900055913
Brentford,-0.7614510125430197
Brighton,-0.840068269349374
Burnley,-0.7967722814366202
Chelsea,-1.0669691270039787
Crystal Palace,-0.8148719108900015
Everton,-0.7066901203341569
Fulham,-0.8115162186455662
Liverpool,-1.0881780912495975
Luton Town,-0.4775456732595945
Manchester City,-1.309212049216197
Manchester Utd,-0.7685545580449157
Newcastle Utd,-0.8299383368942538
Nott'ham Forest,-0.5349050979549713
Sheffield Utd,-0.36159692778937613
Tottenham,-0.8040525457208672
West Ham,-0.8170185615995613
Wolves,-0.8519127068099192
