teams,def_coef
Arsenal,-1.0046909678527478
Aston Villa,-0.28669343588101837
Bournemouth,-0.17987648362537792
Brentford,-0.29262797813978464
Brighton,-0.2662899212777561
Burnley,-0.017213506808119713
Chelsea,-0.25758149546158005
Crystal Palace,-0.17502805774849786
Everton,-0.2517332532767994
Fulham,-0.21097797922244876
Liverpool,-0.5611170765829373
Luton Town,-0.36830220954370774
Manchester City,-0.8435332739152999
Manchester Utd,-0.2295402919191803
Newcastle Utd,-0.27492939972492536
Nott'ham Forest,-0.12258903541954591
Sheffield Utd,0.3856520870937261
Tottenham,-0.11248139648875066
West Ham,-0.007654186938041846
Wolves,-0.36829054529340904
