teams,att_coef
Arsenal,0.9320891953973444
Aston Villa,0.7012959232966613
Bournemouth,0.3870014846442622
Brentford,0.39755257679375483
Brighton,0.4642724643622931
Burnley,0.16010008147266835
Chelsea,0.668516954140225
Crystal Palace,0.39155353857485364
Everton,0.2496874167067097
Fulham,0.40236713618010855
Liverpool,0.1928210952124642
Luton Town,0.545483907656283
Manchester City,0.9674700011458016
Manchester Utd,0.42270575366224283
Newcastle Utd,0.7897748933837407
Nott'ham Forest,0.2244733767822632
Sheffield Utd,0.009255707223391595
Tottenham,0.46310887676926266
West Ham,0.4522431016894008
Wolves,0.007717030883128116
