teams,def_coef
Arsenal,-1.033717925530372
Aston Villa,-1.0041035251103
Bournemouth,-0.5834129325663898
Brentford,-0.964115932456206
Brighton,-0.8347467976659114
Chelsea,-1.0564876080923233
Crystal Palace,-0.9635961308387374
Everton,-0.7945472964795341
Fulham,-0.8729959086568979
Leeds United,-0.5098163837353373
Leicester City,-0.6151180025812354
Liverpool,-1.0367586215828593
Manchester City,-1.2808685532210908
Manchester Utd,-1.0866765092447077
Newcastle Utd,-1.3392581783391881
Nott'ham Forest,-0.6240882315528219
Southampton,-0.5929715916107444
Tottenham,-0.6666122647342854
West Ham,-0.8427861403632007
Wolves,-0.8410550935926591
