teams,def_coef
Arsenal,-0.983721774009785
Aston Villa,-0.8887791629847949
Bournemouth,-0.49359312373702274
Brentford,-0.7736847664109489
Brighton,-0.8285842245483738
Burnley,-0.7929426125902184
Chelsea,-1.0675616481911647
Crystal Palace,-0.8511314670888772
Everton,-0.7099377072280568
Fulham,-0.8132947032191953
Liverpool,-1.0758722249857373
Luton Town,-0.4787748073080078
Manchester City,-1.308006522116223
Manchester Utd,-0.7690015844091939
Newcastle Utd,-0.833839180072115
Nott'ham Forest,-0.5536238741849463
Sheffield Utd,-0.3613590110488947
Tottenham,-0.8060634753262624
West Ham,-0.8345626279774002
Wolves,-0.8332270731880493
