teams,def_coef
Arsenal,-1.146262142405701
Aston Villa,-0.9905020644911768
Bournemouth,-0.5551072946442055
Brentford,-0.6488623617544561
Brighton,-0.7390296820548885
Burnley,-0.5904696664974892
Chelsea,-0.7535956138635456
Crystal Palace,-0.694617675661764
Everton,-0.908807227310138
Fulham,-0.7304104034479398
Liverpool,-1.2946297455796847
Luton Town,-0.5219847989892428
Manchester City,-1.031773201210874
Manchester Utd,-0.9192179378901586
Newcastle Utd,-0.7591933713959907
Nott'ham Forest,-0.5634177066630345
Sheffield Utd,-0.37578240358194215
Tottenham,-0.6850585034560126
West Ham,-0.7702860658562761
Wolves,-0.7692583460769845
