teams,att_coef
Arsenal,1.5688614805901635
Aston Villa,0.9921893553907674
Bournemouth,0.7881614997373805
Brentford,1.1090572313689324
Brighton,1.3559814304961757
Chelsea,0.6861687035706404
Crystal Palace,0.7358009262122395
Everton,0.48705280838017684
Fulham,0.9952622988269431
Leeds United,0.9619134972394578
Leicester City,1.016468675598546
Liverpool,1.3599931231414042
Manchester City,1.6477391358536098
Manchester Utd,1.1224247914942358
Newcastle Utd,1.3168681529025792
Nott'ham Forest,0.6079968975293847
Southampton,0.5309465550859783
Tottenham,1.33395292454931
West Ham,0.8209854823801228
Wolves,0.5621750296519524
