teams,def_coef
Arsenal,-1.056854328141789
Aston Villa,-1.0033363023673465
Bournemouth,-0.6379362321632186
Brentford,-0.9247274234546267
Brighton,-0.9487311837096519
Chelsea,-1.0821931750437448
Crystal Palace,-0.9687405174008713
Everton,-0.8134462764174606
Fulham,-0.9479967316839285
Leeds United,-0.5188045581415514
Leicester City,-0.6653336795198522
Liverpool,-1.0065163628729947
Manchester City,-1.276573007460548
Manchester Utd,-1.0768029298307515
Newcastle Utd,-1.4068762500607503
Nott'ham Forest,-0.6610593402432924
Southampton,-0.6778412959440856
Tottenham,-0.6993896128470284
West Ham,-0.845360090536426
Wolves,-0.8522985477779413
