teams,att_coef
Arsenal,1.393771488557893
Aston Villa,1.1261767897033128
Bournemouth,0.8066803441171383
Brentford,0.9775269649445437
Brighton,1.0508028867102144
Burnley,0.6633131090541285
Chelsea,1.1052974599884582
Crystal Palace,0.8714315895559278
Everton,0.6399574781936511
Fulham,0.9659040844357132
Liverpool,1.405946638837643
Luton Town,0.9600729100473323
Manchester City,1.5342148303379277
Manchester Utd,1.062788335572404
Newcastle Utd,1.2357149880180824
Nott'ham Forest,0.7785793782167516
Sheffield Utd,0.5805940977142513
Tottenham,1.206282202040607
West Ham,0.976697755518494
Wolves,0.6582466684355255
