teams,att_coef
Arsenal,1.3844399803646665
Aston Villa,1.1326344339821133
Bournemouth,0.8024459273784187
Brentford,1.0003314731891368
Brighton,1.0964071570904967
Burnley,0.6742691138547507
Chelsea,1.077931346891189
Crystal Palace,0.7987272654323609
Everton,0.6459424946419042
Fulham,0.979633619974647
Liverpool,1.4073528700990552
Luton Town,0.9801987784402829
Manchester City,1.515335500359365
Manchester Utd,1.065391771649718
Newcastle Utd,1.2139249568407753
Nott'ham Forest,0.754905821549979
Sheffield Utd,0.6059943412257617
Tottenham,1.2167101508468556
West Ham,0.9731523877046745
Wolves,0.674270608483852
