teams,def_coef
Arsenal,-1.006392602636536
Aston Villa,-0.8203797308142392
Bournemouth,-0.49567786865091723
Brentford,-0.7272202176396165
Brighton,-0.7905450422565594
Burnley,-0.6390259980322932
Chelsea,-0.956816077074124
Crystal Palace,-0.7574086179986957
Everton,-0.7080486514053461
Fulham,-0.80195959162578
Liverpool,-1.1032603090957869
Luton Town,-0.3820335605588778
Manchester City,-1.3058240255878752
Manchester Utd,-0.7987576067289086
Newcastle Utd,-0.7815429928795586
Nott'ham Forest,-0.5828474559867479
Sheffield Utd,-0.21190470086292085
Tottenham,-0.7808751715030136
West Ham,-0.7267183921756236
Wolves,-0.8160343652297145
