teams,def_coef
Arsenal,-0.9318005322530474
Aston Villa,-1.1618183071513515
Bournemouth,-0.5264113206785747
Brentford,-1.0866185828070736
Brighton,-0.790623196359005
Burnley,-0.8863476605985198
Chelsea,-0.8811703733289222
Crystal Palace,-0.8728479962197064
Everton,-0.7112673661732214
Fulham,-0.8503295938715817
Liverpool,-1.0271896054963185
Luton Town,-0.5849467348126497
Manchester City,-1.4445855559768714
Manchester Utd,-1.0525143424842163
Newcastle Utd,-1.1139478001936327
Nott'ham Forest,-0.638785403085193
Sheffield Utd,-0.24102959955644898
Tottenham,-0.6226324986071843
West Ham,-0.7475685804321283
Wolves,-0.8182538232634239
