teams,def_coef
Arsenal,-1.1604659886553716
Aston Villa,-0.8183541124984898
Bournemouth,-0.5536062206088782
Brentford,-0.7310486583498352
Brighton,-0.7665468396237192
Burnley,-0.5243103590494985
Chelsea,-0.7428621341064772
Crystal Palace,-0.7391229937386217
Everton,-0.7988297442861444
Fulham,-0.7640987717605311
Liverpool,-1.1343252224221434
Luton Town,-0.4247941543409223
Manchester City,-1.2157396571932624
Manchester Utd,-0.8196554524937888
Newcastle Utd,-0.7947055191255391
Nott'ham Forest,-0.6083899368864745
Sheffield Utd,-0.213562552510759
Tottenham,-0.7305940510117829
West Ham,-0.6537800644539917
Wolves,-0.7622882959683819
