teams,def_coef
Arsenal,-0.7664073034055043
Aston Villa,-0.7101071702919197
Bournemouth,-0.3284212019250138
Brentford,-0.6364292530143041
Brighton,-0.4892610491192969
Burnley,-0.44916870702941497
Chelsea,-0.7992139817179286
Crystal Palace,-0.6106449323954941
Everton,-0.42190605690493177
Fulham,-0.47440904279604634
Liverpool,-0.9541549139345602
Luton Town,-0.6637785077941416
Manchester City,-0.37359620933473153
Manchester Utd,-0.6521969804087442
Newcastle Utd,-0.029228687019441275
Nott'ham Forest,-0.2714754608539851
Sheffield Utd,-0.49030304830062144
Tottenham,-0.5856204280286257
West Ham,-0.3316444529449398
Wolves,-0.5143500889265629
