teams,def_coef
Arsenal,-1.048127546745545
Aston Villa,-0.9978214466938428
Bournemouth,-0.6183045073505274
Brentford,-0.9877740920969099
Brighton,-0.7802346733783339
Burnley,-0.6712672800295619
Chelsea,-1.0896002870567625
Crystal Palace,-1.0316831080536526
Everton,-0.7544663489914506
Fulham,-0.9008192611080558
Liverpool,-1.188275102700034
Luton Town,-0.46146369246549007
Manchester City,-1.416481272982322
Manchester Utd,-0.9688106787269919
Newcastle Utd,-1.2074313541518362
Nott'ham Forest,-0.7662487364380538
Sheffield Utd,-0.24413416478280833
Tottenham,-0.9085434349871648
West Ham,-0.8812146799421671
Wolves,-0.8773909372925318
