teams,def_coef
Arsenal,-1.033715414287365
Aston Villa,-1.0040999176578718
Bournemouth,-0.5834158732032592
Brentford,-0.964097369194459
Brighton,-0.8347216055885777
Chelsea,-1.0565016698412022
Crystal Palace,-0.9635752533194327
Everton,-0.7945364932397052
Fulham,-0.8730043098762007
Leeds United,-0.5098055031087182
Leicester City,-0.6151129370082682
Liverpool,-1.036758986586054
Manchester City,-1.2808955051611517
Manchester Utd,-1.0866968009235076
Newcastle Utd,-1.3392491964297673
Nott'ham Forest,-0.6240803863066767
Southampton,-0.5929699273396085
Tottenham,-0.6665961502393596
West Ham,-0.8427990609262369
Wolves,-0.8410638155915685
