teams,def_coef
Arsenal,-0.5140749842988122
Aston Villa,-0.4279225197176775
Bournemouth,-0.01100170575120327
Brentford,-0.5718157465851583
Brighton,-0.09962010810071983
Burnley,-0.11797226262213134
Chelsea,-0.3139009455611015
Crystal Palace,-0.30925372694443576
Everton,-0.15435325931979763
Fulham,-0.3822013636575715
Liverpool,-0.5554259839495046
Luton Town,-0.2356992421106594
Manchester City,-0.5559002359836025
Manchester Utd,-0.6362336046742265
Newcastle Utd,-0.4200776721758446
Nott'ham Forest,-0.2364585992124953
Sheffield Utd,-0.24002693962357308
Tottenham,-0.14699916586211553
West Ham,-0.37017710813939675
Wolves,-0.41327090122353727
