teams,def_coef
Arsenal,-0.9146221971338242
Aston Villa,-0.676166829767279
Bournemouth,-0.3772721064205568
Brentford,-0.6107158345484218
Brighton,-0.6766739955982982
Burnley,-0.6000650218876852
Chelsea,-0.8766823641248528
Crystal Palace,-0.6261029909616252
Everton,-0.5772743892708698
Fulham,-0.6885921271147084
Liverpool,-0.9482440630208938
Luton Town,-0.2956101318029949
Manchester City,-1.2294181021908497
Manchester Utd,-0.6370527071928144
Newcastle Utd,-0.6236540701680202
Nott'ham Forest,-0.4386315458881964
Sheffield Utd,-0.14601496438436454
Tottenham,-0.6688480597972538
West Ham,-0.5938271395191067
Wolves,-0.6722312356243059
