teams,att_coef
Arsenal,1.4485778485537648
Aston Villa,1.1398945100586173
Bournemouth,0.612139239663624
Brentford,1.1013240199285685
Brighton,1.2410002106619014
Burnley,0.7019755425172574
Chelsea,1.0399856162244694
Crystal Palace,0.8540882566801987
Everton,0.7007009578419597
Fulham,1.0368555294219173
Liverpool,1.519172669462465
Luton Town,0.38991268041719285
Manchester City,1.6537757984190602
Manchester Utd,1.1890416209146968
Newcastle Utd,1.2202017545254797
Nott'ham Forest,0.8041804796272212
Sheffield Utd,0.4618833823467871
Tottenham,1.2724685215638825
West Ham,1.056255118744388
Wolves,0.5565662424265536
