teams,def_coef
Arsenal,-0.9945992801493873
Aston Villa,-0.9195502054277607
Bournemouth,-0.627887978560975
Brentford,-1.0211166370019988
Brighton,-0.9387182366348116
Burnley,-0.9247536744374963
Chelsea,-1.2126225859144575
Crystal Palace,-1.0250973538034427
Everton,-0.7843463147767055
Fulham,-0.9104143366161778
Liverpool,-1.244777695154593
Luton Town,-0.1748523642510782
Manchester City,-1.4735455984433425
Manchester Utd,-0.9682130769247729
Newcastle Utd,-1.0353125659162805
Nott'ham Forest,-0.6830529322603621
Sheffield Utd,-0.728131812401904
Tottenham,-1.0033003390313864
West Ham,-0.9464671111699594
Wolves,-1.0244984315702048
