teams,def_coef
Arsenal,-1.0568300769508385
Aston Villa,-1.0032476754645192
Bournemouth,-0.6378345750731067
Brentford,-0.92496928660254
Brighton,-0.9486089759783618
Chelsea,-1.082210707653413
Crystal Palace,-0.9686677555334894
Everton,-0.8133779125006473
Fulham,-0.9480176155783965
Leeds United,-0.518907124293756
Leicester City,-0.6653562547360503
Liverpool,-1.0064748867000233
Manchester City,-1.2767326844723026
Manchester Utd,-1.0767814827303261
Newcastle Utd,-1.406796129642961
Nott'ham Forest,-0.6610762209449772
Southampton,-0.6778397633102384
Tottenham,-0.6993111196405515
West Ham,-0.8452691385083609
Wolves,-0.8522502103238122
