teams,def_coef
Arsenal,-1.0797721039746546
Aston Villa,-0.7725068858130523
Bournemouth,-0.4728178099754565
Brentford,-0.7190931361620976
Brighton,-0.7505717349265083
Burnley,-0.6502552759544628
Chelsea,-0.8723381213356031
Crystal Palace,-0.7479469320021067
Everton,-0.6822126944822355
Fulham,-0.7286978828581482
Liverpool,-0.972255474238701
Luton Town,-0.3011164278733443
Manchester City,-1.3211668695268421
Manchester Utd,-0.6629025644527564
Newcastle Utd,-0.7070070901772205
Nott'ham Forest,-0.49575009577942386
Sheffield Utd,-0.15959987355474384
Tottenham,-0.6871954792899455
West Ham,-0.600883911815406
Wolves,-0.6984599299654729
