teams,def_coef
Arsenal,-0.9956403629003217
Aston Villa,-0.9138341775434179
Bournemouth,-0.5996279297934063
Brentford,-0.9696507398932697
Brighton,-0.8828223472997341
Burnley,-0.8424312527723739
Chelsea,-1.2002261670250522
Crystal Palace,-1.0017864137366161
Everton,-0.7594476308218614
Fulham,-0.8952440504069018
Liverpool,-1.2276906706157462
Luton Town,-0.4525752213061901
Manchester City,-1.4283315235160012
Manchester Utd,-0.9397775876358418
Newcastle Utd,-1.0262092703558805
Nott'ham Forest,-0.7206007785331611
Sheffield Utd,-0.24066155271872908
Tottenham,-0.9786502272929088
West Ham,-0.9138981001865057
Wolves,-0.9772874135967765
