teams,att_coef
Arsenal,1.4437278644135252
Aston Villa,1.1767122651248272
Bournemouth,0.6036526155065266
Brentford,1.0554437356711162
Brighton,1.2645885064319193
Burnley,0.6522264292088618
Chelsea,0.9660958814707374
Crystal Palace,0.8364467664319098
Everton,0.6973594463652788
Fulham,0.9695110972773502
Liverpool,1.5130892750152367
Luton Town,0.6487270263960033
Manchester City,1.6335553646342649
Manchester Utd,1.1539141521780292
Newcastle Utd,1.2473095850963891
Nott'ham Forest,0.7482985905931007
Sheffield Utd,0.4624140314606155
Tottenham,1.2888113745512633
West Ham,1.032974427705856
Wolves,0.6051415644671854
