teams,att_coef
Arsenal,1.4092455429999224
Aston Villa,1.171704282454942
Bournemouth,0.8067313609425245
Brentford,0.9839878750704649
Brighton,1.142492675248166
Burnley,0.6923593361167781
Chelsea,0.9707296917671839
Crystal Palace,0.6932711160890831
Everton,0.6582227893528738
Fulham,0.9099486388477999
Liverpool,1.3643620902506222
Luton Town,1.0153307046106153
Manchester City,1.4723444624183049
Manchester Utd,0.9887702589207408
Newcastle Utd,1.2976938261774649
Nott'ham Forest,0.7968601558984298
Sheffield Utd,0.5818519302751183
Tottenham,1.2670505775452274
West Ham,0.9069971574643454
Wolves,0.8700455275493926
