Home,Hscore,Ascore,Away,date,Odds_1,Odds_X,Odds_2,O,U,proba_win,proba_draw,proba_lose,proba_O,proba_U
Burnley,0,5,Arsenal,2024-02-17,10.0,5.75,1.29,1.57,2.35,0.10965427709105989,0.15800578914986846,0.7322883064152551,0.6349040754092931,0.3650946575618015
Fulham,1,2,Aston Villa,2024-02-17,2.9,3.75,2.2,1.6,2.3,0.31143725235835684,0.22859996676999195,0.45996136448704705,0.5675999737700336,0.4323996521557209
Nott'ham Forest,2,0,West Ham,2024-02-17,2.38,3.5,2.9,1.89,2.01,0.44650229392116486,0.2247719849429858,0.3287239825803856,0.595603417586291,0.4043959753254338
Manchester City,1,1,Chelsea,2024-02-17,1.33,5.5,8.0,1.44,2.7,0.7567147101334593,0.13452176185096504,0.10850882773659973,0.7681514325060324,0.23183476545274156
Sheffield Utd,0,5,Brighton,2024-02-18,5.0,4.2,1.62,1.57,2.35,0.20951537606403758,0.196405928913222,0.5940645879155926,0.6422860538494807,0.35771256554318376
Luton Town,1,2,Manchester Utd,2024-02-18,4.0,4.0,1.8,1.57,2.35,0.3352807081319273,0.21970166832462493,0.4450151337637426,0.625768641832524,0.3742303370599331
Everton,1,1,Crystal Palace,2024-02-19,1.7,3.6,5.25,2.1,1.7,0.4990096381719383,0.25436645581320205,0.24662366704913793,0.3761452777076863,0.6238547130291279
Manchester City,1,0,Brentford,2024-02-20,1.18,8.0,13.0,1.33,3.4,0.7226467775558776,0.1492569606924403,0.1279818500960593,0.7247751487004562,0.2752200358098611
Liverpool,4,1,Luton Town,2024-02-21,1.2,7.0,13.0,1.3,3.5,0.7928366007867543,0.11745218002747022,0.08924643489044531,0.7952293488580813,0.2047519108172982
Manchester Utd,1,2,Fulham,2024-02-24,1.57,4.33,5.5,1.57,2.35,0.5002895850038154,0.22857352672584544,0.27113575339617435,0.5106811320333424,0.48931875361443183
Crystal Palace,3,0,Burnley,2024-02-24,1.95,3.5,4.0,2.1,1.7,0.4494253214537231,0.22779210057778035,0.3227816631053583,0.5449997952425796,0.4549999988378863
Brighton,1,1,Everton,2024-02-24,1.83,3.8,4.2,1.65,2.2,0.48341322516385865,0.24613902307547075,0.27044740264325157,0.4261612826222487,0.5738386926722356
Aston Villa,4,2,Nott'ham Forest,2024-02-24,1.53,4.5,5.75,1.57,2.35,0.6317063669346278,0.1858672340609261,0.18240811496026454,0.6324984720783535,0.3675005883667761
Bournemouth,0,1,Manchester City,2024-02-24,7.0,5.25,1.4,1.48,2.6,0.1712213510689129,0.17450522704030724,0.6542372840888344,0.6769329443835795,0.32306503817656596
Arsenal,4,1,Newcastle Utd,2024-02-24,1.36,5.25,8.0,1.48,2.6,0.7246296552857507,0.14126500255224894,0.13387202805482656,0.7888028481514586,0.21118153956811436
Wolves,1,0,Sheffield Utd,2024-02-25,1.44,4.75,7.0,1.65,2.2,0.7561517219085034,0.1387628053017695,0.1049390521495831,0.7180343181162292,0.2819612922990117
West Ham,4,2,Brentford,2024-02-26,2.5,3.5,2.75,1.7,2.1,0.36698149657716866,0.2277003111508496,0.40531718241072656,0.5772669907824436,0.4227326028803124
Fulham,3,0,Brighton,2024-03-02,2.55,3.6,2.63,1.62,2.25,0.3928681195731442,0.2236074729660717,0.383523057402767,0.6015204373179648,0.3984789472703196
Tottenham,3,1,Crystal Palace,2024-03-02,1.5,4.33,6.5,1.53,2.4,0.6350696720517861,0.17162363964202523,0.1932417502978334,0.7463920734097245,0.25359998457670696
Brentford,2,2,Chelsea,2024-03-02,3.1,3.75,2.15,1.53,2.4,0.3851725442945616,0.2138809117724247,0.40094364425932866,0.6577639007070623,0.34223448877355434
Newcastle Utd,3,0,Wolves,2024-03-02,1.91,4.0,3.6,1.57,2.35,0.5172822343454604,0.1939474250908231,0.28875258215256433,0.7335057408719972,0.26648813570465807
Nott'ham Forest,0,1,Liverpool,2024-03-02,6.0,4.33,1.53,1.48,2.6,0.13300567218239684,0.15626408432914518,0.7106445759144961,0.70635441123719,0.29364159507185866
Everton,1,3,West Ham,2024-03-02,2.05,3.6,3.5,1.92,1.98,0.46297001328833615,0.2653417391143271,0.2716881161051582,0.368999044371752,0.6310009470311136
Luton Town,2,3,Aston Villa,2024-03-02,4.33,4.2,1.73,1.44,2.7,0.23779009824532193,0.1805819059281336,0.5815826155474251,0.7592209285530518,0.24076915737294674
Burnley,0,2,Bournemouth,2024-03-03,3.75,3.6,1.95,1.7,2.1,0.29513367607340385,0.22940848866534924,0.4754566104802534,0.5421682218787695,0.4578315557833525
Manchester City,3,1,Manchester Utd,2024-03-03,1.25,5.75,11.0,1.36,3.1,0.6031427622960025,0.2119596450744509,0.18489352569285836,0.5143203349322251,0.4856795265460395
Sheffield Utd,0,6,Arsenal,2024-03-04,17.0,7.0,1.18,1.4,2.88,0.028190951364138316,0.06672414657671596,0.9036686537576584,0.7969490314870088,0.20302511988201363
Manchester Utd,2,0,Everton,2024-03-09,1.83,3.6,4.0,1.67,2.15,0.5064287468379157,0.2563116907246044,0.23725928249889017,0.3808752537799658,0.6191247352583509
Bournemouth,2,2,Sheffield Utd,2024-03-09,1.33,5.25,8.0,1.53,2.4,0.7010564103030419,0.17027086377714848,0.12864176239501415,0.6140835336909491,0.38591566369560193
Wolves,2,1,Fulham,2024-03-09,2.5,3.4,2.75,1.95,1.95,0.36847255341584,0.2398335805376281,0.3916934625740711,0.5116590069790578,0.48834086380540453
Crystal Palace,1,1,Luton Town,2024-03-09,1.75,3.8,4.2,1.75,2.05,0.4119469893841675,0.20644318076925064,0.3816045466619115,0.7004188404400712,0.2995778065383912
Arsenal,2,1,Brentford,2024-03-09,1.22,7.0,11.0,1.44,2.7,0.8350448710299079,0.1019152649513989,0.06244575438102614,0.7808329402269139,0.21915006459068698
Aston Villa,0,4,Tottenham,2024-03-10,2.38,4.0,2.6,1.36,3.1,0.5443703315781128,0.18212450145729536,0.27346031554330463,0.7863268539391468,0.21365682089286014
West Ham,2,2,Burnley,2024-03-10,1.67,4.0,4.75,1.7,2.1,0.6389617514600733,0.18588290396543314,0.17513537781123964,0.6325214354520448,0.36747748946836933
Brighton,1,0,Nott'ham Forest,2024-03-10,1.8,4.0,4.0,1.62,2.25,0.5227532297904527,0.21084472148733344,0.26639705498731514,0.6191200611815936,0.3808791049657541
Liverpool,1,1,Manchester City,2024-03-10,3.0,3.75,2.2,1.5,2.5,0.46877649470613775,0.23517731809650996,0.2960453836680397,0.5126396945305536,0.4873601736674955
Chelsea,3,2,Newcastle Utd,2024-03-11,1.91,4.0,3.6,1.44,2.7,0.3683781960638564,0.18418847755256773,0.44740424931807626,0.8131539653406115,0.18682270700528952
Bournemouth,4,3,Luton Town,2024-03-13,1.5,4.75,5.75,1.44,2.7,0.46620506120418237,0.20319525631831784,0.33059353825467364,0.6907676486129175,0.3092298883399673
Luton Town,1,1,Nott'ham Forest,2024-03-16,2.8,3.5,2.45,1.67,2.15,0.4324329861937851,0.21061861147679228,0.35694534227950536,0.6560364744499418,0.3439621678449682
Burnley,2,1,Brentford,2024-03-16,3.25,3.6,2.15,1.75,2.05,0.2607282318889584,0.2071700843291604,0.5320963064233005,0.6188561200727003,0.3811431467840027
Fulham,3,0,Tottenham,2024-03-16,3.5,3.8,1.95,1.48,2.6,0.3456576124597023,0.20171624122984458,0.452619530280898,0.7055172272225159,0.29447959730019596
West Ham,1,1,Aston Villa,2024-03-17,2.63,3.75,2.45,1.57,2.35,0.3084286404149194,0.19311478876018992,0.49844168172215336,0.738045867451103,0.2619484663405458
Newcastle Utd,4,3,West Ham,2024-03-30,1.83,4.2,3.8,1.5,2.5,0.6140229354499934,0.16456995277917333,0.22128341274829474,0.8177321015117498,0.18224096264561568
Bournemouth,2,1,Everton,2024-03-30,2.2,3.6,3.2,1.7,2.1,0.4606057021755322,0.2460420959014395,0.29335188781971633,0.44289416103241624,0.5571058046515461
Tottenham,2,1,Luton Town,2024-03-30,1.2,8.0,11.0,1.25,4.0,0.6763054946437926,0.1444724716861065,0.17882167495296486,0.8629456202944621,0.1369805190031779
Nott'ham Forest,1,1,Crystal Palace,2024-03-30,2.2,3.3,3.4,2.08,1.73,0.4605018903830592,0.23880833162706527,0.3006892851948557,0.4810411594414028,0.5189587717725967
Sheffield Utd,3,3,Fulham,2024-03-30,4.5,4.0,1.73,1.65,2.2,0.1238409283170872,0.1604385527695295,0.7156709615537047,0.6477042474572048,0.3522944556181349
Chelsea,2,2,Burnley,2024-03-30,1.29,6.0,9.5,1.48,2.6,0.6746535179634703,0.16584896238106006,0.1594382561538909,0.7051445947835855,0.2948520069592731
Aston Villa,2,0,Wolves,2024-03-30,1.6,4.33,5.0,1.57,2.35,0.5219834692297537,0.21010251117498663,0.26790962161579546,0.6106404962642471,0.38935885792486835
Brentford,1,1,Manchester Utd,2024-03-30,3.0,3.8,2.2,1.53,2.4,0.3309600405401568,0.22005877512858218,0.448979534937723,0.5945497578664701,0.4054497540797473
Liverpool,2,1,Brighton,2024-03-31,1.36,5.5,7.5,1.36,3.1,0.7018719428314671,0.16566412513621762,0.13242348140541582,0.6408305552053604,0.35916830050316756
Manchester City,0,0,Arsenal,2024-03-31,1.91,3.8,3.8,1.7,2.1,0.3325211997007739,0.2369220694882018,0.43055627123682744,0.503449772900048,0.49655012490661754
Newcastle Utd,1,1,Everton,2024-04-02,2.0,3.75,3.5,1.67,2.2,0.6264281213880529,0.18686144241857927,0.1866873329495006,0.6577254344584922,0.34227274853965794
Nott'ham Forest,3,1,Fulham,2024-04-02,2.7,3.4,2.63,1.8,2.0,0.30515887823352095,0.23662867308859337,0.4582116240130589,0.5237207194211461,0.47627910731345613
Bournemouth,1,0,Crystal Palace,2024-04-02,1.95,3.8,3.6,1.73,2.1,0.5200712461292039,0.21724099937839575,0.2626840354463857,0.5933521512485682,0.4066472614472744
Burnley,1,1,Wolves,2024-04-02,2.45,3.6,2.75,1.84,2.06,0.2962378515400003,0.23908905233241562,0.46467236658111927,0.5070861267042297,0.49291374449541203
West Ham,1,1,Tottenham,2024-04-02,3.3,4.2,1.95,1.33,3.4,0.3221753551510801,0.19158889033574067,0.4862111854971417,0.7766255326316958,0.22335933942560265
Arsenal,2,0,Luton Town,2024-04-03,1.1,10.0,19.0,1.25,4.0,0.8778805925646784,0.07914816286182742,0.041664379922922753,0.8139807919965967,0.18598178212282335
Brentford,0,0,Brighton,2024-04-03,2.38,3.8,2.75,1.57,2.38,0.3631837145868007,0.2220885957501789,0.41472579668134396,0.6201222179767102,0.3798768560926131
Manchester City,4,1,Aston Villa,2024-04-03,1.3,6.0,8.0,1.4,3.0,0.6118023781297858,0.20782905596337609,0.18036285812461203,0.5376272678039381,0.46237250713679834
Liverpool,3,1,Sheffield Utd,2024-04-04,1.09,12.0,21.0,1.2,4.5,0.9212207904614635,0.05227973865120701,0.022860934870010473,0.859907784169247,0.1399841332961264
Chelsea,4,3,Manchester Utd,2024-04-04,2.0,4.0,3.4,1.4,3.0,0.39705853461140045,0.22327202649911837,0.37966775933365693,0.6153995896355946,0.3845995570118274
Crystal Palace,2,4,Manchester City,2024-04-06,9.5,5.25,1.33,1.67,2.2,0.12554555096582443,0.190476616166361,0.6839683499307163,0.5121430314154106,0.48785682334814623
Luton Town,2,1,Bournemouth,2024-04-06,3.75,3.8,1.91,1.5,2.63,0.40595065631291577,0.20267961911849836,0.3913609728149472,0.7339395880790822,0.2660536018220739
Wolves,1,2,West Ham,2024-04-06,2.5,3.6,2.7,1.8,2.0,0.4576373493366068,0.2219697343667621,0.3203906923187798,0.6072350426476982,0.3927642146468975
Fulham,0,1,Newcastle Utd,2024-04-06,2.38,3.8,2.8,1.5,2.63,0.43523214320960435,0.19156212554429106,0.3731825941928757,0.7940227895911546,0.20595606305476782
Everton,1,0,Burnley,2024-04-06,1.65,4.0,5.25,1.8,2.0,0.4729011200819795,0.25840203755858077,0.2686965989992406,0.4068010947922199,0.5931988856925278
Aston Villa,3,3,Brentford,2024-04-06,1.7,4.0,4.75,1.53,2.5,0.6035241546517784,0.18873546423226573,0.20771662759106072,0.6817158775079324,0.3182813769119064
Brighton,0,3,Arsenal,2024-04-06,5.0,4.33,1.62,1.62,2.3,0.1373669020039356,0.18039493957354324,0.6822178630871223,0.5902442544243532,0.40975517142573686
Manchester Utd,2,2,Liverpool,2024-04-07,4.75,4.5,1.6,1.33,3.4,0.22479837274613967,0.22485229893001915,0.5503470483765667,0.516548519329399,0.48345132717184713
Sheffield Utd,2,2,Chelsea,2024-04-07,7.0,5.25,1.4,1.4,3.0,0.17605293208269213,0.16139515665316312,0.6624255247161789,0.780237523887592,0.2197457355102338
Tottenham,3,1,Nott'ham Forest,2024-04-07,1.4,5.5,6.5,1.4,3.0,0.6174973226872221,0.18937153109109717,0.19311063276887822,0.654966283846453,0.3450319875973123
Newcastle Utd,4,0,Tottenham,2024-04-13,2.7,4.0,2.3,1.36,3.2,0.45835145585186016,0.19809675119113765,0.34351579646435165,0.7987024140249596,0.20125567208531242
Manchester City,5,1,Luton Town,2024-04-13,1.1,11.0,19.0,1.29,3.75,0.8054479411416728,0.12200096012465322,0.07229123424677869,0.7259723025520406,0.27401749845620044
Nott'ham Forest,2,2,Wolves,2024-04-13,2.1,3.4,3.5,1.86,2.04,0.40349018289824873,0.2663674519830124,0.33014210184676557,0.4689413861728603,0.5310585242786261
Brentford,2,0,Sheffield Utd,2024-04-13,1.44,5.0,6.5,1.53,2.5,0.6711964053053038,0.17319563613884204,0.15553897439029074,0.713166777455794,0.28682517276083097
Burnley,1,1,Brighton,2024-04-13,3.5,3.75,2.0,1.67,2.2,0.2535227718194517,0.249788391282946,0.4966877990345052,0.4982621383870308,0.5017377040128972
Bournemouth,2,2,Manchester Utd,2024-04-13,2.4,3.9,2.6,1.44,2.75,0.3408804269289849,0.23768280850992618,0.421435015131608,0.5991573274056301,0.40084165635840047
Liverpool,0,1,Crystal Palace,2024-04-14,1.22,7.0,12.0,1.4,3.0,0.8047644120478271,0.12675885647374208,0.06831488877758488,0.6806193981740096,0.3193761772350774
West Ham,0,2,Fulham,2024-04-14,2.38,3.6,2.8,1.67,2.2,0.41537902681114935,0.23168187352439726,0.3529364773500563,0.6315269837314448,0.36847119271570394
Arsenal,0,2,Aston Villa,2024-04-14,1.29,5.75,10.0,1.5,2.63,0.801963044751714,0.12702800215702598,0.07083415565723003,0.6907594357832045,0.30923524020421905
Chelsea,6,0,Everton,2024-04-15,1.7,4.2,4.5,1.53,2.5,0.5155249251481796,0.2369240976035271,0.24754935777612805,0.5199351876924803,0.4800646103140066
Luton Town,1,5,Brentford,2024-04-20,3.1,3.75,2.15,1.57,2.38,0.40553791116084975,0.21862224203140496,0.37583550927025944,0.6762120488168188,0.32378466609551626
Sheffield Utd,1,4,Burnley,2024-04-20,2.75,3.6,2.45,1.67,2.2,0.3521973120328058,0.23679023372283742,0.411011298592139,0.5776091713143157,0.42239025786359985
Wolves,0,2,Arsenal,2024-04-20,8.5,4.5,1.4,1.62,2.3,0.10968546937494035,0.18137989633722335,0.7089187748688115,0.539479751192367,0.460519956402382
Everton,2,0,Nott'ham Forest,2024-04-21,2.05,3.5,3.6,1.93,1.97,0.3895192488745554,0.286846834916536,0.32363386796920524,0.3618742039862955,0.6381257872586176
Aston Villa,3,1,Bournemouth,2024-04-21,1.85,4.0,3.6,1.44,2.75,0.6042756421168701,0.19010247616744214,0.2055913647346892,0.6986209839069488,0.30137406407481243
Crystal Palace,5,2,West Ham,2024-04-21,2.1,3.6,3.4,1.8,2.0,0.39156391261641343,0.23853404271421116,0.3699010608788139,0.5711944073671049,0.4288050836046715
Fulham,1,3,Liverpool,2024-04-21,5.25,4.5,1.57,1.44,2.75,0.24648843298716006,0.23263764798359182,0.5208717948905291,0.5383181794787127,0.4616815380593523
Arsenal,5,0,Chelsea,2024-04-23,1.44,5.0,6.0,1.53,2.5,0.7683084757957527,0.13525116367108383,0.09625521183857383,0.727686482051956,0.27230617069028673
Wolves,0,1,Bournemouth,2024-04-24,2.7,3.6,2.5,1.67,2.2,0.4327163040644161,0.2399170071431171,0.3273659648143964,0.5326154314600554,0.46738434613983015
Manchester Utd,4,2,Sheffield Utd,2024-04-24,1.3,6.5,7.5,1.36,3.2,0.7842151785100206,0.12603744322258303,0.08945517443420992,0.7571103230953826,0.24287693583138403
Everton,2,0,Liverpool,2024-04-24,7.0,5.0,1.4,1.53,2.5,0.14219886146959254,0.21458040764162697,0.6432173934246835,0.45388620843627137,0.5461137387334405
Crystal Palace,2,0,Newcastle Utd,2024-04-24,2.75,3.6,2.4,1.57,2.38,0.2916650142143359,0.2006320275454856,0.507688149589219,0.7201582489288091,0.2798356846463134
Brighton,0,4,Manchester City,2024-04-25,6.5,5.0,1.4,1.5,2.63,0.16572172893845422,0.20255733292230188,0.6317128709986725,0.5502202118599291,0.4497794791920229
West Ham,2,2,Liverpool,2024-04-27,5.5,5.0,1.5,1.36,3.2,0.1546840642821759,0.16852204753640557,0.6767308125177437,0.7052088309672817,0.2947864149017499
Wolves,2,1,Luton Town,2024-04-27,1.95,3.8,3.6,1.62,2.3,0.5158464742283272,0.2124729192144843,0.27167440275668814,0.6404127837165285,0.3595857354820607
Fulham,1,1,Crystal Palace,2024-04-27,2.1,3.5,3.5,1.73,2.1,0.4955923433530733,0.22614413954319715,0.27826117253127997,0.574807050680584,0.4251924789801278
Manchester Utd,1,1,Burnley,2024-04-27,1.5,4.75,5.5,1.36,3.2,0.6210280522333037,0.19514456941375427,0.18381248689986446,0.6198478496414581,0.3801511031859578
Newcastle Utd,5,1,Sheffield Utd,2024-04-27,1.22,7.0,11.0,1.33,3.4,0.862464796913199,0.08116251301728818,0.053915240769085056,0.8750956859792727,0.12474575661571938
Everton,1,0,Brentford,2024-04-27,2.3,3.5,3.0,1.87,2.03,0.3014412161623596,0.2593258316230955,0.43923272591255685,0.43509811742588284,0.5649018461581337
Aston Villa,2,2,Chelsea,2024-04-27,2.15,3.8,3.0,1.44,2.75,0.5121180670553488,0.18507796663909498,0.30275231162770244,0.8102426506555751,0.18972351950386462
Tottenham,2,3,Arsenal,2024-04-28,4.2,4.2,1.75,1.5,2.63,0.1466721325276087,0.18369089914954645,0.669616083466176,0.605335362183734,0.39466381764960307
Bournemouth,3,0,Brighton,2024-04-28,2.25,3.8,2.9,1.44,2.75,0.38944558360928844,0.2403874314656346,0.3701663806926882,0.538872784100165,0.46112696738250925
Nott'ham Forest,0,2,Manchester City,2024-04-28,8.0,6.0,1.3,1.53,2.5,0.11444955994456499,0.16347346249207634,0.7220331434865855,0.6281958474777194,0.3718029129855098
Chelsea,2,0,Tottenham,2024-05-02,2.15,3.8,3.0,1.3,3.5,0.49761507675537237,0.17503609318011268,0.3272616351814965,0.8568626221981411,0.14306627360811086
Luton Town,1,1,Everton,2024-05-03,2.6,3.6,2.55,1.73,2.1,0.3881039312657622,0.24362860034326725,0.3682671592244681,0.4927663541430748,0.5072335533433087
Arsenal,3,0,Bournemouth,2024-05-04,1.22,7.5,11.0,1.33,3.4,0.8019718879982696,0.12723571116754415,0.07066386267398062,0.6595982264723184,0.34039989341013627
Burnley,1,4,Newcastle Utd,2024-05-04,3.4,4.0,1.95,1.5,2.63,0.2452154084254387,0.19252473766359435,0.5622410113407781,0.7003750310305201,0.2996215533491126
Sheffield Utd,1,3,Nott'ham Forest,2024-05-04,4.75,4.2,1.65,1.57,2.38,0.28144099124190025,0.2073327135811414,0.5112199369854342,0.6518112558858024,0.3481872831055844
Brentford,0,0,Fulham,2024-05-04,2.1,3.8,3.2,1.57,2.38,0.43187278049168837,0.22829591032832802,0.33983025145187945,0.5678354268573045,0.4321642281407501
Manchester City,5,1,Wolves,2024-05-04,1.08,12.0,21.0,1.3,3.5,0.7939311774735047,0.1354104619137472,0.07058333515317633,0.6111360989560355,0.3888630889241546
Brighton,1,0,Aston Villa,2024-05-05,2.75,3.75,2.45,1.5,2.63,0.27609677563794083,0.21371969818966902,0.5101795115960287,0.6120490747730839,0.3879501851530927
Chelsea,5,0,West Ham,2024-05-05,1.65,4.5,4.5,1.4,3.0,0.6310961522752192,0.15511412011622222,0.2135017698934125,0.8637294940064807,0.13618490163754354
Liverpool,4,2,Tottenham,2024-05-05,1.5,5.75,5.0,1.25,4.0,0.6208542649480271,0.17686207636732237,0.202235983459927,0.731107472353989,0.26888655020238084
Crystal Palace,4,0,Manchester Utd,2024-05-06,2.38,3.75,2.8,1.53,2.5,0.4114703955538424,0.23056774291832008,0.35796079537907466,0.5767266193897123,0.42327293141481864
Fulham,0,4,Manchester City,2024-05-11,13.0,7.0,1.2,1.36,3.2,0.15321730265721523,0.1932542093128097,0.6535170106861529,0.5625759098814098,0.4374237299436141
Wolves,1,3,Crystal Palace,2024-05-11,2.88,3.5,2.38,1.8,2.0,0.3708470974513395,0.2495859665568278,0.379566672401104,0.4814099945478248,0.518589923021064
West Ham,3,1,Luton Town,2024-05-11,1.8,4.2,3.8,1.44,2.75,0.5099148105361204,0.18882743669698582,0.30122499613298337,0.7821516191846897,0.21783092841043683
Tottenham,2,1,Burnley,2024-05-11,1.36,5.75,7.0,1.25,4.0,0.6540642928737268,0.17155298883310413,0.17432193141978958,0.7224518289324442,0.27754227403132903
Everton,1,0,Sheffield Utd,2024-05-11,1.4,4.8,7.5,1.53,2.5,0.6485254114167213,0.19854641560588843,0.15291985258414376,0.5360212886720096,0.46397848604360403
Newcastle Utd,1,1,Brighton,2024-05-11,1.57,4.75,4.75,1.33,3.4,0.6589790690365779,0.17376106258479482,0.167212105498733,0.6959107088555774,0.30408561316486094
Bournemouth,1,2,Brentford,2024-05-11,1.95,4.0,3.5,1.44,2.75,0.44653174967224335,0.23326268029906566,0.32020454708096713,0.551457297031823,0.44854241370817516
Nott'ham Forest,2,3,Chelsea,2024-05-11,3.4,3.8,2.0,1.5,2.63,0.28442808330817443,0.19926043429473184,0.5162971839415919,0.7130800413093492,0.28691509601423143
Manchester Utd,0,1,Arsenal,2024-05-12,7.0,5.5,1.36,1.36,3.2,0.13947682974376668,0.18412002288117812,0.6763861038528703,0.5786163402128317,0.4213831802758008
Aston Villa,3,3,Liverpool,2024-05-13,4.2,4.33,1.7,1.33,3.4,0.3593795026109897,0.2133098483206735,0.42730715128834174,0.6634041322481955,0.33659399995551664
Tottenham,0,2,Manchester City,2024-05-14,6.5,6.0,1.36,1.25,4.0,0.1314194902451555,0.15040322464321704,0.7180463108784546,0.73962926277622,0.2603631054698809
Brighton,1,2,Chelsea,2024-05-15,3.3,4.0,1.95,1.4,3.0,0.3101837611147429,0.21116897701994833,0.47864242563185183,0.6559887558028468,0.3440095960283299
Manchester Utd,3,2,Newcastle Utd,2024-05-15,2.75,4.0,2.3,1.33,3.4,0.35286688702288566,0.20173119226476927,0.4453927462488733,0.7279919906336987,0.2720021897184617
Luton Town,2,4,Fulham,2024-05-19,2.9,3.9,2.2,1.44,2.75,0.348414250677867,0.2189225383517423,0.4326608939179273,0.6287897472249753,0.3712092232589922
Sheffield Utd,0,3,Tottenham,2024-05-19,7.0,6.0,1.33,1.22,4.33,0.16059918441121648,0.1511013556791349,0.6880891994664274,0.8042674808052475,0.19570678149770346
Manchester City,3,1,West Ham,2024-05-19,1.08,12.0,21.0,1.2,4.5,0.9025278647176573,0.06290320723965767,0.03172242002725899,0.8575063079861431,0.1423984156270096
Arsenal,2,1,Everton,2024-05-19,1.18,8.0,12.0,1.36,3.2,0.7771667777636485,0.16361947251569284,0.05920209302988437,0.43651407645077,0.563485887477756
Brighton,0,2,Manchester Utd,2024-05-19,2.15,4.0,2.9,1.33,3.4,0.39687621057952865,0.24441828482128874,0.35870517246026357,0.49521841092834085,0.5047814886320328
Brentford,2,4,Newcastle Utd,2024-05-19,2.9,3.9,2.2,1.36,3.2,0.35531191654705574,0.20840350770560556,0.4362793177884173,0.6905123062773071,0.3094847003229436
Chelsea,2,1,Bournemouth,2024-05-19,1.45,5.0,6.0,1.29,3.75,0.6282954082405016,0.1694384149336492,0.20217813279005653,0.776734804849171,0.22325045365274263
Crystal Palace,5,0,Aston Villa,2024-05-19,1.85,4.33,3.6,1.4,3.0,0.42661427096901994,0.2194992048781297,0.3538843486247574,0.6269840170818113,0.3730149850364253
Liverpool,2,0,Wolves,2024-05-19,1.17,8.0,15.0,1.22,4.33,0.7416219864116962,0.14986725836345377,0.1084274702738433,0.6743914103530226,0.3256061615267836
Burnley,1,2,Nott'ham Forest,2024-05-19,3.0,3.5,2.3,1.53,2.5,0.3945259842235257,0.23355982836753583,0.3719134765748716,0.5524651332957291,0.44753459048106853
