Modèle 2 :;;;;;;;;;;;;;;
Home;Hscore;Ascore;Away;date;Odds_1;Odds_X;Odds_2;O;U;proba_win;proba_draw;proba_lose;proba_O;proba_U
Newcastle Utd;4;0;Tottenham;13/04/2024;2.7;4.0;2.3;1.36;3.2;0.4959062441602994;0.20701181330362106;0.29706767233909787;0.7180509141942658;0.28194134573911206
Manchester City;5;1;Luton Town;13/04/2024;1.1;11.0;19.0;1.29;3.75;0.8557260389619268;0.09255114390419071;0.0509073486358181;0.7895549735616134;0.21041387575405515
Nott'ham Forest;2;2;Wolves;13/04/2024;2.1;3.4;3.5;1.86;2.04;0.3953731985394856;0.2710764608353233;0.33355019266161473;0.4337854865180986;0.566214472053892
Brentford;2;0;Sheffield Utd;13/04/2024;1.44;5.0;6.5;1.53;2.5;0.7468484571295344;0.1472604285829654;0.10576576956237656;0.7073742019908438;0.29261935240104486
Burnley;1;1;Brighton;13/04/2024;3.5;3.75;2.0;1.67;2.2;0.23670597168966034;0.23068181156505396;0.5326094345516907;0.549286785280622;0.45071284349505125
Bournemouth;2;2;Manchester Utd;13/04/2024;2.4;3.9;2.6;1.44;2.75;0.30248319981251165;0.24155572627084226;0.45595987504203467;0.5496248226611555;0.4503748042456051
Liverpool;0;1;Crystal Palace;14/04/2024;1.22;7.0;12.0;1.4;3.0;0.765556383344303;0.15228649008408993;0.08210842776925222;0.5969559566621825;0.40304315505363963
West Ham;0;2;Fulham;14/04/2024;2.38;3.6;2.8;1.67;2.2;0.4410955771958619;0.23934038113254597;0.3195627378482876;0.5678079542255074;0.43219152717131004
Arsenal;0;2;Aston Villa;14/04/2024;1.29;5.75;10.0;1.5;2.63;0.6885326317773355;0.17289564046615946;0.13852472973778143;0.6647096367179041;0.3352873990423095
Chelsea;6;0;Everton;15/04/2024;1.7;4.2;4.5;1.53;2.5;0.5510521891334202;0.24199736445835102;0.2069491792450445;0.46151295954015525;0.5384869715141197
Luton Town;1;5;Brentford;20/04/2024;3.1;3.75;2.15;1.57;2.38;0.36803850552055645;0.22410266082075345;0.4078557690765472;0.649880306304866;0.3501175721824707
Sheffield Utd;1;4;Burnley;20/04/2024;2.75;3.6;2.45;1.67;2.2;0.34667854937434867;0.24255688366177452;0.41076373590333953;0.5524033576913443;0.4475962692090558
Wolves;0;2;Arsenal;20/04/2024;8.5;4.5;1.4;1.62;2.3;0.1649055765773953;0.21181767250921407;0.6232709084946813;0.5276228732748542;0.4723768874892559
Everton;2;0;Nott'ham Forest;21/04/2024;2.05;3.5;3.6;1.93;1.97;0.4257912450900087;0.27634048266767297;0.29786815463496286;0.3961957374028304;0.6038042440324877
Aston Villa;3;1;Bournemouth;21/04/2024;1.85;4.0;3.6;1.44;2.75;0.6644267308037156;0.1799910489224322;0.155545821370339;0.6623704763404851;0.33762684347472305
Crystal Palace;5;2;West Ham;21/04/2024;2.1;3.6;3.4;1.8;2.0;0.39077835421184054;0.25843934120446993;0.350782028164873;0.47997862982902434;0.5200212721777617
Fulham;1;3;Liverpool;21/04/2024;5.25;4.5;1.57;1.44;2.75;0.22925970192814674;0.2286270790252763;0.5421103565833495;0.5430887616131799;0.4569109223640717
Arsenal;5;0;Chelsea;23/04/2024;1.44;5.0;6.0;1.53;2.5;0.6942795048884322;0.17128185226516962;0.13439468420121112;0.6539191407682144;0.34607864003146493
Wolves;0;1;Bournemouth;24/04/2024;2.7;3.6;2.5;1.67;2.2;0.481101101587324;0.24783404489821956;0.27106410762150335;0.48872579883601325;0.5112740890838579
Manchester Utd;4;2;Sheffield Utd;24/04/2024;1.3;6.5;7.5;1.36;3.2;0.8022107368348129;0.12248144281152427;0.07505947219628224;0.7253351902121561;0.27465659989571367
Everton;2;0;Liverpool;24/04/2024;7.0;5.0;1.4;1.53;2.5;0.1529979890691894;0.2192802696305867;0.6277184026517366;0.4706387995531086;0.5293611204091884
Crystal Palace;2;0;Newcastle Utd;24/04/2024;2.75;3.6;2.4;1.57;2.38;0.2771356814541793;0.22972529816431841;0.4931366268086849;0.5760327730165888;0.4239666776449884
Brighton;0;4;Manchester City;25/04/2024;6.5;5.0;1.4;1.5;2.63;0.20572871354974245;0.20978606581482745;0.5844770642271828;0.5971266416786927;0.4028725556439137
West Ham;2;2;Liverpool;27/04/2024;5.5;5.0;1.5;1.36;3.2;0.18991810785007646;0.2012079621815757;0.6088611769171768;0.6153280797795962;0.38467081021427085
Wolves;2;1;Luton Town;27/04/2024;1.95;3.8;3.6;1.62;2.3;0.5183351773927708;0.22318838804802593;0.25847261581207137;0.5925750844079938;0.40742417779149076
Fulham;1;1;Crystal Palace;27/04/2024;2.1;3.5;3.5;1.73;2.1;0.5001690742969976;0.24529885824575992;0.2545311409789392;0.48753848007634065;0.512461410267758
Manchester Utd;1;1;Burnley;27/04/2024;1.5;4.75;5.5;1.36;3.2;0.6474889492968647;0.19765553283626996;0.15484399082733158;0.5686059102627061;0.43139360411823846
Newcastle Utd;5;1;Sheffield Utd;27/04/2024;1.22;7.0;11.0;1.33;3.4;0.8786752740714613;0.07673277177038612;0.04273611848275479;0.8413495751410403;0.1585660869436502
Everton;1;0;Brentford;27/04/2024;2.3;3.5;3.0;1.87;2.03;0.3213896296365386;0.2683016093396682;0.410308610204144;0.4270857136153401;0.5729142523223607
Aston Villa;2;2;Chelsea;27/04/2024;2.15;3.8;3.0;1.44;2.75;0.5078949916803216;0.21686456756471334;0.2752346004556421;0.6388172074589995;0.3611811209740543
Tottenham;2;3;Arsenal;28/04/2024;4.2;4.2;1.75;1.5;2.63;0.2563581296663805;0.2137480493325744;0.5298865664553286;0.6378682235778453;0.362130131061511
Bournemouth;3;0;Brighton;28/04/2024;2.25;3.8;2.9;1.44;2.75;0.312225334858161;0.2314181567212233;0.45635460214084916;0.5891408969617018;0.410858410196003
Nott'ham Forest;0;2;Manchester City;28/04/2024;8.0;6.0;1.3;1.53;2.5;0.11421217527321191;0.16770780751803557;0.718042127999792;0.617262507890956;0.38273632852066747
Chelsea;2;0;Tottenham;02/05/2024;2.15;3.8;3.0;1.3;3.5;0.4426798948920088;0.21187646600008123;0.34543741255569227;0.6934275703526596;0.30656844688248475
Luton Town;1;1;Everton;03/05/2024;2.6;3.6;2.55;1.73;2.1;0.421239236125919;0.2433061237429333;0.33545402486326675;0.5266054998143321;0.47339429118806564
Arsenal;3;0;Bournemouth;04/05/2024;1.22;7.5;11.0;1.33;3.4;0.8151688941671928;0.11710445890317267;0.06746715213466567;0.7181606826682224;0.2818326645246808
