Modèle 0 :;;;;;;;;;;;;;;
Home;Hscore;Ascore;Away;date;Odds_1;Odds_X;Odds_2;O;U;proba_win;proba_draw;proba_lose;proba_O;proba_U
Wolves;0;2;Arsenal;20/04/2024;8.5;4.5;1.4;1.62;2.3;0.2022275211564985;0.23389739510624588;0.5638731922939442;0.4839372910389228;0.5160626058131593
Everton;2;0;Nott'ham Forest;21/04/2024;2.05;3.5;3.6;1.93;1.97;0.4413819193234844;0.2696260590748041;0.2889918461247111;0.41195278744910613;0.588047187355927
Aston Villa;3;1;Bournemouth;21/04/2024;1.85;4.0;3.6;1.44;2.75;0.6638284268778977;0.18294619256668393;0.15319734272701102;0.6385027889458815;0.3614955188694943
Crystal Palace;5;2;West Ham;21/04/2024;2.1;3.6;3.4;1.8;2.0;0.4034814708223446;0.2644032297893008;0.33211511416880385;0.4461762355789067;0.5538237145539817
Fulham;1;3;Liverpool;21/04/2024;5.25;4.5;1.57;1.44;2.75;0.21930344894514903;0.22056145117392492;0.5601307073149233;0.5641558289455808;0.43584372293373813
Arsenal;5;0;Chelsea;23/04/2024;1.44;5.0;6.0;1.53;2.5;0.5966278883074873;0.20875709558065106;0.19460695568100714;0.5843693322159855;0.4156300336617716
Wolves;0;1;Bournemouth;24/04/2024;2.7;3.6;2.5;1.67;2.2;0.48922634263214726;0.2584058087721004;0.2523674346406871;0.4313357613657259;0.5686642017991861
Manchester Utd;4;2;Sheffield Utd;24/04/2024;1.3;6.5;7.5;1.36;3.2;0.8153632676874083;0.11541696855113492;0.06889734757449456;0.7388188294753445;0.26117070429209344
Everton;2;0;Liverpool;24/04/2024;7.0;5.0;1.4;1.53;2.5;0.14433404232985006;0.2064056958399777;0.6492540906125006;0.5068135927880708;0.49318625035872254
Crystal Palace;2;0;Newcastle Utd;24/04/2024;2.75;3.6;2.4;1.57;2.38;0.3189170807143053;0.2480651030107338;0.43301724835011296;0.5107157585533986;0.48928407443689637
Brighton;0;4;Manchester City;25/04/2024;6.5;5.0;1.4;1.5;2.63;0.20103751528304484;0.2088777180963087;0.5900764676181103;0.593448016269188;0.40655123912678154
West Ham;2;2;Liverpool;27/04/2024;5.5;5.0;1.5;1.36;3.2;0.20217358291920037;0.21052843385838305;0.5872904592619363;0.5870648946107397;0.41293444063008333
Wolves;2;1;Luton Town;27/04/2024;1.95;3.8;3.6;1.62;2.3;0.5042933077712843;0.2345005053344879;0.261204415929709;0.5394042244459728;0.4605954933915426
