Home,Hscore,Ascore,Away,date,Odds_1,Odds_X,Odds_2,O,U,proba_win,proba_draw,proba_lose,proba_O,proba_U
Manchester City,1,1,Chelsea,2024-02-17,1.33,5.5,8.0,1.44,2.7,0.721502979724273,0.17511169877938115,0.10336176371099234,0.5671645504349352,0.4328348872013008
Sheffield Utd,0,5,Brighton,2024-02-18,5.0,4.2,1.62,1.57,2.35,0.16391118640669491,0.19306819490612961,0.6429991833596858,0.6303481097690731,0.36965012545753806
Luton Town,1,2,Manchester Utd,2024-02-18,4.0,4.0,1.8,1.57,2.35,0.32851557312171675,0.22341334238010313,0.44806613051059274,0.6639740920032645,0.33602266986384854
Everton,1,1,Crystal Palace,2024-02-19,1.7,3.6,5.25,2.1,1.7,0.3769547952799571,0.2946363236089737,0.3284088351313485,0.3647336564455677,0.6352663333913374
Manchester City,1,0,Brentford,2024-02-20,1.18,8.0,13.0,1.33,3.4,0.7895844525329898,0.13432571388430647,0.07596025652532351,0.6725698612065016,0.32742635489851973
Liverpool,4,1,Luton Town,2024-02-21,1.2,7.0,13.0,1.3,3.5,0.8290536816031263,0.10429101947195081,0.06592792336510905,0.8002123463872206,0.19974503259535137
Manchester Utd,1,2,Fulham,2024-02-24,1.57,4.33,5.5,1.57,2.35,0.4970364176327255,0.24270323715426018,0.2602587971813817,0.5316904598031603,0.4683092474214681
Crystal Palace,3,0,Burnley,2024-02-24,1.95,3.5,4.0,2.1,1.7,0.4613381413396415,0.2794035669182184,0.2592581144401795,0.39161616840735525,0.608383813263072
Brighton,1,1,Everton,2024-02-24,1.83,3.8,4.2,1.65,2.2,0.59225485056949,0.22770817426763879,0.18003370690047024,0.5043050426290733,0.49569478213461104
Aston Villa,4,2,Nott'ham Forest,2024-02-24,1.53,4.5,5.75,1.57,2.35,0.6589339378029604,0.19078916541959426,0.15025616045079382,0.6129570960418818,0.3870416142092454
Bournemouth,0,1,Manchester City,2024-02-24,7.0,5.25,1.4,1.48,2.6,0.06778616219087809,0.12282025613059015,0.8091889494497235,0.6996721648662532,0.30032163245529275
Arsenal,4,1,Newcastle Utd,2024-02-24,1.36,5.25,8.0,1.48,2.6,0.6000272617918057,0.19476147884593625,0.20518225926478692,0.6940113683089308,0.3059830400629444
Wolves,1,0,Sheffield Utd,2024-02-25,1.44,4.75,7.0,1.65,2.2,0.6635410113944197,0.20255928652900046,0.1338911374482581,0.5246646218730655,0.47533512124394023
West Ham,4,2,Brentford,2024-02-26,2.5,3.5,2.75,1.7,2.1,0.426605258314074,0.25475046812756774,0.31864369844046025,0.512467600990327,0.48753219459642083
Fulham,3,0,Brighton,2024-03-02,2.55,3.6,2.63,1.62,2.25,0.3839885760059459,0.2520649476658877,0.36394587856002214,0.5336232496053379,0.46637644692374175
Tottenham,3,1,Crystal Palace,2024-03-02,1.5,4.33,6.5,1.53,2.4,0.5971388257466963,0.2162570521617565,0.18659758045834687,0.5628243190822096,0.4371751614164981
Brentford,2,2,Chelsea,2024-03-02,3.1,3.75,2.15,1.53,2.4,0.35739412871363146,0.2732930069175272,0.3693127114418589,0.4431285630693645,0.5568713836130385
Newcastle Utd,3,0,Wolves,2024-03-02,1.91,4.0,3.6,1.57,2.35,0.596121701689982,0.22279070510764334,0.18108326197218955,0.5261231514460631,0.47387658458844106
Nott'ham Forest,0,1,Liverpool,2024-03-02,6.0,4.33,1.53,1.48,2.6,0.12637368662658352,0.16821523182490625,0.705354932064725,0.6661376854009864,0.33385894710869574
Everton,1,3,West Ham,2024-03-02,2.05,3.6,3.5,1.92,1.98,0.3367893221295739,0.2768217610221953,0.38638878760698353,0.427789133598158,0.5722108273166981
Luton Town,2,3,Aston Villa,2024-03-02,4.33,4.2,1.73,1.44,2.7,0.26056275231699816,0.20914035088018934,0.5302826284538132,0.6897870388160534,0.3102077850339355
Burnley,0,2,Bournemouth,2024-03-03,3.75,3.6,1.95,1.7,2.1,0.44018476144560775,0.2646429026336839,0.2951719916714107,0.46261304974964146,0.5373868717606302
Manchester City,3,1,Manchester Utd,2024-03-03,1.25,5.75,11.0,1.36,3.1,0.7514378790407843,0.15336253186196228,0.09513005486150439,0.6459738796404335,0.35402378123068823
Sheffield Utd,0,6,Arsenal,2024-03-04,17.0,7.0,1.18,1.4,2.88,0.05083002239675469,0.0960544288409732,0.852478367581247,0.7694892994201237,0.23048759558805923
Manchester Utd,2,0,Everton,2024-03-09,1.83,3.6,4.0,1.67,2.15,0.5806133677035115,0.23363504459793663,0.18574916426089955,0.4888402567753617,0.5111596126883788
Bournemouth,2,2,Sheffield Utd,2024-03-09,1.33,5.25,8.0,1.53,2.4,0.6213103891736306,0.20600963534787803,0.17266923182620258,0.585894158690782,0.4141050506684647
Wolves,2,1,Fulham,2024-03-09,2.5,3.4,2.75,1.95,1.95,0.3433145612399066,0.28609526985394446,0.3705900968258361,0.39487089871309244,0.6051290816336455
Crystal Palace,1,1,Luton Town,2024-03-09,1.75,3.8,4.2,1.75,2.05,0.4844115648077494,0.2327584147361689,0.28282719750002366,0.5933246564372537,0.40667443897809386
Arsenal,2,1,Brentford,2024-03-09,1.22,7.0,11.0,1.44,2.7,0.70736535849954,0.1662505011414921,0.12632061882698098,0.6760485447211877,0.32394742473954685
Aston Villa,0,4,Tottenham,2024-03-10,2.38,4.0,2.6,1.36,3.1,0.461981564071748,0.2264185681968195,0.3115957409378478,0.6412336845864343,0.35876416797628674
West Ham,2,2,Burnley,2024-03-10,1.67,4.0,4.75,1.7,2.1,0.580034124977089,0.2331647737109767,0.1867986029072455,0.49213380916256966,0.5078660518086276
Brighton,1,0,Nott'ham Forest,2024-03-10,1.8,4.0,4.0,1.62,2.25,0.6130793401137488,0.20623512717456086,0.18067415765466582,0.598756714565234,0.40124228743845575
Liverpool,1,1,Manchester City,2024-03-10,3.0,3.75,2.2,1.5,2.5,0.35289162328615675,0.24548983030355978,0.40161759085969456,0.5628697794252107,0.4371297006415525
Chelsea,3,2,Newcastle Utd,2024-03-11,1.91,4.0,3.6,1.44,2.7,0.403496090505104,0.25193429179417887,0.3445689896119177,0.5317658788977079,0.46823382791649854
Bournemouth,4,3,Luton Town,2024-03-13,1.5,4.75,5.75,1.44,2.7,0.40157066506792005,0.22718168018632406,0.37124418149286637,0.6556017716272149,0.3443954451744713
Luton Town,1,1,Nott'ham Forest,2024-03-16,2.8,3.5,2.45,1.67,2.15,0.476777735914534,0.22302433460621232,0.3001925550745682,0.6516254387499512,0.3483719709289107
Burnley,2,1,Brentford,2024-03-16,3.25,3.6,2.15,1.75,2.05,0.29514474939170116,0.2644249407200189,0.4404299608940706,0.46345413498668686,0.5365457852166833
Fulham,3,0,Tottenham,2024-03-16,3.5,3.8,1.95,1.48,2.6,0.34549836504818876,0.23966282319330187,0.4148373478619355,0.5891544288825306,0.41084473233822516
West Ham,1,1,Aston Villa,2024-03-17,2.63,3.75,2.45,1.57,2.35,0.35816599964488227,0.2412684289853604,0.40056430111247693,0.5837654024978254,0.41623383681370435
Newcastle Utd,4,3,West Ham,2024-03-30,1.83,4.2,3.8,1.5,2.5,0.5684690184768604,0.2098958519945193,0.2216232708399092,0.64244143987984,0.35755636539459024
Bournemouth,2,1,Everton,2024-03-30,2.2,3.6,3.2,1.7,2.1,0.4078937009965426,0.26826707599505417,0.32383898878616674,0.458189141710925,0.5418107863459981
Tottenham,2,1,Luton Town,2024-03-30,1.2,8.0,11.0,1.25,4.0,0.7046104199573365,0.15348886552926186,0.14169477992835838,0.7826238992283272,0.2173461843829881
Nott'ham Forest,1,1,Crystal Palace,2024-03-30,2.2,3.3,3.4,2.08,1.73,0.37963001167461896,0.27355074206177843,0.34681909293918733,0.44144118565958484,0.5585587627991186
Sheffield Utd,3,3,Fulham,2024-03-30,4.5,4.0,1.73,1.65,2.2,0.1484997979884571,0.19370458329235898,0.6577785822489819,0.595438377970184,0.40456068217084545
Chelsea,2,2,Burnley,2024-03-30,1.29,6.0,9.5,1.48,2.6,0.6150675198782903,0.2307050568701176,0.15422505200604134,0.4529773083213132,0.5470226267850005
Aston Villa,2,0,Wolves,2024-03-30,1.6,4.33,5.0,1.57,2.35,0.5718963586129346,0.23688642135386748,0.19121514977043472,0.48343275664419727,0.516567125698473
Brentford,1,1,Manchester Utd,2024-03-30,3.0,3.8,2.2,1.53,2.4,0.38633676634147107,0.2495745799347666,0.36408794619844204,0.5450913441322018,0.4549082807030694
Liverpool,2,1,Brighton,2024-03-31,1.36,5.5,7.5,1.36,3.1,0.6785814374383194,0.1806362425939117,0.1407488759678239,0.6405185529188516,0.3594793271602389
Manchester City,0,0,Arsenal,2024-03-31,1.91,3.8,3.8,1.7,2.1,0.5759480156669984,0.21184253196722,0.21219947383775267,0.6205710683940922,0.37942745200835826
Newcastle Utd,1,1,Everton,2024-04-02,2.0,3.75,3.5,1.67,2.2,0.6656091634265591,0.1920053178351217,0.14236818016818228,0.5898861713908513,0.41011297863493557
Nott'ham Forest,3,1,Fulham,2024-04-02,2.7,3.4,2.63,1.8,2.0,0.30942521190669187,0.2529610350165985,0.43761307839444236,0.5167232983821036,0.48327648019407415
Bournemouth,1,0,Crystal Palace,2024-04-02,1.95,3.8,3.6,1.73,2.1,0.3656567689123267,0.26563647609030694,0.3687065092107238,0.4743133735743863,0.5256865277881344
Burnley,1,1,Wolves,2024-04-02,2.45,3.6,2.75,1.84,2.06,0.35873220705300146,0.2977880775643588,0.3434796788849315,0.35585496599816474,0.6441450256867359
West Ham,1,1,Tottenham,2024-04-02,3.3,4.2,1.95,1.33,3.4,0.3537014356332511,0.23318932285664074,0.4131069552226213,0.6226099631597942,0.37738850184038975
Arsenal,2,0,Luton Town,2024-04-03,1.1,10.0,19.0,1.25,4.0,0.8342867582712294,0.09982513547427459,0.06489761020739052,0.8221587079484907,0.1777739506833116
Brentford,0,0,Brighton,2024-04-03,2.38,3.8,2.75,1.57,2.38,0.3877025663215376,0.24991109627684477,0.3623856444168408,0.5434034177671065,0.45659621856756344
Manchester City,4,1,Aston Villa,2024-04-03,1.3,6.0,8.0,1.4,3.0,0.7182770642334971,0.1683840288978256,0.11329624535955449,0.6283418253312023,0.3716564725776918
Liverpool,3,1,Sheffield Utd,2024-04-04,1.09,12.0,21.0,1.2,4.5,0.9306417765306755,0.04674448168437674,0.018549939337623892,0.8579230531269298,0.14192753464980648
Chelsea,4,3,Manchester Utd,2024-04-04,2.0,4.0,3.4,1.4,3.0,0.4544605137109371,0.2579942527192137,0.28754469152805284,0.4854560913283363,0.5145437863442708
Crystal Palace,2,4,Manchester City,2024-04-06,9.5,5.25,1.33,1.67,2.2,0.10994863127517848,0.18833320750347377,0.7017052249546091,0.5275352539044965,0.4724644750934582
Luton Town,2,1,Bournemouth,2024-04-06,3.75,3.8,1.91,1.5,2.63,0.503470509891503,0.2134755988718316,0.28304312319790226,0.6874036526704788,0.3125913915008587
Wolves,1,2,West Ham,2024-04-06,2.5,3.6,2.7,1.8,2.0,0.3566395893632968,0.2760012613981764,0.367359019678042,0.4325969362776524,0.5674030206152864
Fulham,0,1,Newcastle Utd,2024-04-06,2.38,3.8,2.8,1.5,2.63,0.36277335895347385,0.23408201526370426,0.40314251652454025,0.6196777395536447,0.3803208044905794
Everton,1,0,Burnley,2024-04-06,1.65,4.0,5.25,1.8,2.0,0.41992621322231916,0.2869575219666259,0.293116173780533,0.3817140076467724,0.6182859775590304
Aston Villa,3,3,Brentford,2024-04-06,1.7,4.0,4.75,1.53,2.5,0.544809155776004,0.2250567021508324,0.23012949835129481,0.5812964311187981,0.41870284153543236
Brighton,0,3,Arsenal,2024-04-06,5.0,4.33,1.62,1.62,2.3,0.2513041529116692,0.22214419049139292,0.5265458549502445,0.6172354263343482,0.38276318044175844
Manchester Utd,2,2,Liverpool,2024-04-07,4.75,4.5,1.6,1.33,3.4,0.2381649860090816,0.22506057155382375,0.5367697263306559,0.5900985357972696,0.4099006109520499
Sheffield Utd,2,2,Chelsea,2024-04-07,7.0,5.25,1.4,1.4,3.0,0.1344700058234851,0.18691671509405702,0.6785924722301983,0.595313785248029,0.4046852770094018
Tottenham,3,1,Nott'ham Forest,2024-04-07,1.4,5.5,6.5,1.4,3.0,0.6718424206171519,0.1821689207374582,0.1459556693138613,0.6451570558883953,0.35484063920102843
Newcastle Utd,4,0,Tottenham,2024-04-13,2.7,4.0,2.3,1.36,3.2,0.4695097441904961,0.21822256945051244,0.312260203839591,0.6824870522932266,0.31750841657305723
Manchester City,5,1,Luton Town,2024-04-13,1.1,11.0,19.0,1.29,3.75,0.8846125657307816,0.07640708455168482,0.037602561296356106,0.8106539889540687,0.18929315638911726
Nott'ham Forest,2,2,Wolves,2024-04-13,2.1,3.4,3.5,1.86,2.04,0.3892012569494151,0.2809219762869211,0.32987666327390247,0.411671281205616,0.5883286907727928
Brentford,2,0,Sheffield Utd,2024-04-13,1.44,5.0,6.5,1.53,2.5,0.7301461295059014,0.15743205093351284,0.11233938070155208,0.6812239383957245,0.31877163344835524
Burnley,1,1,Brighton,2024-04-13,3.5,3.75,2.0,1.67,2.2,0.27028583180101357,0.25935165559107615,0.47036197304006805,0.4702183246535096,0.5297815842625776
Bournemouth,2,2,Manchester Utd,2024-04-13,2.4,3.9,2.6,1.44,2.75,0.2666729147231103,0.232334851106786,0.5009892598460072,0.5831764403023707,0.4168228070969257
Liverpool,0,1,Crystal Palace,2024-04-14,1.22,7.0,12.0,1.4,3.0,0.7497925875324238,0.15868314570273107,0.09147824392923154,0.6066771263833113,0.393321722074847
West Ham,0,2,Fulham,2024-04-14,2.38,3.6,2.8,1.67,2.2,0.43991809643479207,0.24687232292907593,0.31320858666241536,0.5451218102687932,0.454877814355709
Arsenal,0,2,Aston Villa,2024-04-14,1.29,5.75,10.0,1.5,2.63,0.6458360298264253,0.186598761784869,0.16753157306853914,0.6693374240990921,0.33065900742695087
Chelsea,6,0,Everton,2024-04-15,1.7,4.2,4.5,1.53,2.5,0.5853426874612562,0.24301661918591266,0.17163930724221815,0.4347904117518016,0.5652095431797969
Luton Town,1,5,Brentford,2024-04-20,3.1,3.75,2.15,1.57,2.38,0.3506955534028744,0.22927241662854753,0.42002896535916134,0.6415534422501912,0.3584443978933198
Sheffield Utd,1,4,Burnley,2024-04-20,2.75,3.6,2.45,1.67,2.2,0.29530821908866295,0.2520695819276368,0.4526214371174925,0.514101160603135,0.4858986286083705
Wolves,0,2,Arsenal,2024-04-20,8.5,4.5,1.4,1.62,2.3,0.16458949639239792,0.2192648018640474,0.6161410008833726,0.514249859244686,0.4857499293770904
Everton,2,0,Nott'ham Forest,2024-04-21,2.05,3.5,3.6,1.93,1.97,0.4131334012088545,0.2731660577364558,0.3137003589966546,0.43660252179282916,0.5633974314554276
Aston Villa,3,1,Bournemouth,2024-04-21,1.85,4.0,3.6,1.44,2.75,0.683982489920617,0.1768595818942713,0.13911677781260057,0.6553292643895773,0.34466796608141625
Crystal Palace,5,2,West Ham,2024-04-21,2.1,3.6,3.4,1.8,2.0,0.37128128224234536,0.2674489882511309,0.36126950989691464,0.4667180760424151,0.5332818388912498
Fulham,1,3,Liverpool,2024-04-21,5.25,4.5,1.57,1.44,2.75,0.2195635926464422,0.223760284513917,0.5566712319157573,0.5747781977138473,0.4252211562196029
Arsenal,5,0,Chelsea,2024-04-23,1.44,5.0,6.0,1.53,2.5,0.6109666063871135,0.20979785841497145,0.1792264571695263,0.579933079005268,0.420066211440323
Wolves,0,1,Bournemouth,2024-04-24,2.7,3.6,2.5,1.67,2.2,0.474827537666286,0.2648053704663834,0.2603666845826768,0.44322133670942343,0.5567786098736619
Manchester Utd,4,2,Sheffield Utd,2024-04-24,1.3,6.5,7.5,1.36,3.2,0.7968336067056628,0.12485429334273145,0.0780487720041728,0.7345834800856482,0.26540466631412485
Everton,2,0,Liverpool,2024-04-24,7.0,5.0,1.4,1.53,2.5,0.130700205962351,0.19690408165284537,0.672384532768212,0.5415912394703413,0.45840840882913225
Crystal Palace,2,0,Newcastle Utd,2024-04-24,2.75,3.6,2.4,1.57,2.38,0.283689969856612,0.24150520512751333,0.4748032467512839,0.5537267424336103,0.44627281781288464
Brighton,0,4,Manchester City,2024-04-25,6.5,5.0,1.4,1.5,2.63,0.15948174053537992,0.2021153786256382,0.6383910302601046,0.5791726766480637,0.4208266235340322
West Ham,2,2,Liverpool,2024-04-27,5.5,5.0,1.5,1.36,3.2,0.19680293648576672,0.2064327084081611,0.596751602136685,0.623965169829473,0.37603325720621383
Wolves,2,1,Luton Town,2024-04-27,1.95,3.8,3.6,1.62,2.3,0.48265391982955763,0.24216923733809467,0.27517529481069863,0.5450957227055867,0.45490390209939996
Fulham,1,1,Crystal Palace,2024-04-27,2.1,3.5,3.5,1.73,2.1,0.4811270430824578,0.25817384744255906,0.2606985077230555,0.4685725759241,0.5314273358700099
Manchester Utd,1,1,Burnley,2024-04-27,1.5,4.75,5.5,1.36,3.2,0.5954597399909916,0.2213137060247371,0.18322178045133058,0.5356305160673779,0.46436916895386543
Newcastle Utd,5,1,Sheffield Utd,2024-04-27,1.22,7.0,11.0,1.33,3.4,0.8603541238937702,0.08851457256964795,0.05001240513033645,0.8127598189333539,0.1871849535298314
Everton,1,0,Brentford,2024-04-27,2.3,3.5,3.0,1.87,2.03,0.3031175370527629,0.27109534115220035,0.42578690133632374,0.44099264901316637,0.5590072999082403
Aston Villa,2,2,Chelsea,2024-04-27,2.15,3.8,3.0,1.44,2.75,0.4450623360631285,0.24681874738053744,0.3081178982707607,0.5431674574386597,0.45683218047601765
Tottenham,2,3,Arsenal,2024-04-28,4.2,4.2,1.75,1.5,2.63,0.28082161464932603,0.22137229907961067,0.497799923577795,0.6465747014477573,0.35342293392792745
Bournemouth,3,0,Brighton,2024-04-28,2.25,3.8,2.9,1.44,2.75,0.2730179531962439,0.23896826023535056,0.48801187388618633,0.5578292134719177,0.44217031241332194
Nott'ham Forest,0,2,Manchester City,2024-04-28,8.0,6.0,1.3,1.53,2.5,0.08064658295156504,0.14112309719737626,0.7781321900968935,0.6555623889480107,0.3444348298333646
Chelsea,2,0,Tottenham,2024-05-02,2.15,3.8,3.0,1.3,3.5,0.43829484474676506,0.23973355643016311,0.3219700326269468,0.5815458061230465,0.41845346322979576
Luton Town,1,1,Everton,2024-05-03,2.6,3.6,2.55,1.73,2.1,0.43045355216132547,0.24565820550522832,0.3238872075680162,0.5547111148361015,0.445288437393904
Arsenal,3,0,Bournemouth,2024-05-04,1.22,7.5,11.0,1.33,3.4,0.823674356186016,0.11269955890087847,0.06328384307905055,0.7363817465901127,0.2636059920565936
Burnley,1,4,Newcastle Utd,2024-05-04,3.4,4.0,1.95,1.5,2.63,0.23585594141026037,0.23058238803836165,0.5335583470129931,0.5625608738839377,0.4374386091110225
Sheffield Utd,1,3,Nott'ham Forest,2024-05-04,4.75,4.2,1.65,1.57,2.38,0.27928754618486035,0.22756125143075911,0.4931471704043402,0.6154285316416097,0.38457011980661615
Brentford,0,0,Fulham,2024-05-04,2.1,3.8,3.2,1.57,2.38,0.4354935228032033,0.2533058180153046,0.31120000490544564,0.5159503305520625,0.48404945121180887
Manchester City,5,1,Wolves,2024-05-04,1.08,12.0,21.0,1.3,3.5,0.8148563790719147,0.13105861955322348,0.05401290136102539,0.5887071534357743,0.4112920145561601
Brighton,1,0,Aston Villa,2024-05-05,2.75,3.75,2.45,1.5,2.63,0.3743321236486732,0.2435053026727764,0.3821615074480733,0.5743121148073661,0.42568724458354434
Chelsea,5,0,West Ham,2024-05-05,1.65,4.5,4.5,1.4,3.0,0.5271273370564425,0.23299053663921993,0.2398792539272143,0.5559601322338104,0.44403940961925764
Liverpool,4,2,Tottenham,2024-05-05,1.5,5.75,5.0,1.25,4.0,0.6345578787710782,0.1887767549041961,0.17663277472300778,0.6759609849398629,0.324034990925504
Crystal Palace,4,0,Manchester Utd,2024-05-06,2.38,3.75,2.8,1.53,2.5,0.3555765295953036,0.2617320425234021,0.3826911087751987,0.4903241063055051,0.5096757593953298
Fulham,0,4,Manchester City,2024-05-11,13.0,7.0,1.2,1.36,3.2,0.137495536790648,0.1939687195290051,0.6685212683435794,0.5699566915839279,0.4300427166690696
Wolves,1,3,Crystal Palace,2024-05-11,2.88,3.5,2.38,1.8,2.0,0.36892644557867676,0.298667938677716,0.3324055799560972,0.3523811250512474,0.6476188672682701
West Ham,3,1,Luton Town,2024-05-11,1.8,4.2,3.8,1.44,2.75,0.5919657256535834,0.1947529600756744,0.21325041469222697,0.7058761530742489,0.29411689512615713
Tottenham,2,1,Burnley,2024-05-11,1.36,5.75,7.0,1.25,4.0,0.6502081952811791,0.1956393142747914,0.1541361759951793,0.5983012643417233,0.40169774584715434
Everton,1,0,Sheffield Utd,2024-05-11,1.4,4.8,7.5,1.53,2.5,0.624724931833705,0.2097827362791812,0.165484260903936,0.5561081861554978,0.4438913544520922
Newcastle Utd,1,1,Brighton,2024-05-11,1.57,4.75,4.75,1.33,3.4,0.5556204263681217,0.2144997260706494,0.22987074968882354,0.6304911899433853,0.36950704072577367
Bournemouth,1,2,Brentford,2024-05-11,1.95,4.0,3.5,1.44,2.75,0.32112765892164125,0.25104724738280815,0.42782436642987876,0.5294920281462239,0.4705076908007397
Nott'ham Forest,2,3,Chelsea,2024-05-11,3.4,3.8,2.0,1.5,2.63,0.25294376253390993,0.24368491370303302,0.5033698484905559,0.5215491781914066,0.47845057944477165
Manchester Utd,0,1,Arsenal,2024-05-12,7.0,5.5,1.36,1.36,3.2,0.23754552885761712,0.21832269546995853,0.5441245114547848,0.6210556717069652,0.3789428357108737
Aston Villa,3,3,Liverpool,2024-05-13,4.2,4.33,1.7,1.33,3.4,0.2956042283038068,0.2298300245909722,0.47456238812487,0.6155873129103336,0.38441133467012284
Tottenham,0,2,Manchester City,2024-05-14,6.5,6.0,1.36,1.25,4.0,0.17001671681526304,0.19270139320809035,0.6372583514075222,0.6440497283228616,0.3559480123521411
Brighton,1,2,Chelsea,2024-05-15,3.3,4.0,1.95,1.4,3.0,0.37049882865106576,0.25851956101519624,0.3709812222238592,0.5048782194850846,0.4951216033677861
Manchester Utd,3,2,Newcastle Utd,2024-05-15,2.75,4.0,2.3,1.33,3.4,0.3716211964973497,0.22966356937624147,0.3987123475042449,0.6429573260021294,0.35704045875575935
Luton Town,2,4,Fulham,2024-05-19,2.9,3.9,2.2,1.44,2.75,0.3206909186555336,0.22950935954588042,0.4497964866154384,0.6303253081376924,0.3696729278141199
Sheffield Utd,0,3,Tottenham,2024-05-19,7.0,6.0,1.33,1.22,4.33,0.12005251587681945,0.15052026940703386,0.7292707290928351,0.7410936846454588,0.2588929143736426
Manchester City,3,1,West Ham,2024-05-19,1.08,12.0,21.0,1.2,4.5,0.8302113718724358,0.11116185761918021,0.058321768988714634,0.719516306600449,0.28047474753214363
Arsenal,2,1,Everton,2024-05-19,1.18,8.0,12.0,1.36,3.2,0.7791874324484586,0.14702080214133378,0.07373608070582292,0.5977055896091696,0.40229343118484295
Brighton,0,2,Manchester Utd,2024-05-19,2.15,4.0,2.9,1.33,3.4,0.4376371613548549,0.24601890928126463,0.3163428896928273,0.5502493009505646,0.4497502865115417
Brentford,2,4,Newcastle Utd,2024-05-19,2.9,3.9,2.2,1.36,3.2,0.3405491877301585,0.2370096648538068,0.42243935641285746,0.6007271820669272,0.39927178374583894
Chelsea,2,1,Bournemouth,2024-05-19,1.45,5.0,6.0,1.29,3.75,0.6639226457222929,0.19229868208561257,0.14376130003438095,0.5916283822313463,0.4083707405437744
Crystal Palace,5,0,Aston Villa,2024-05-19,1.85,4.33,3.6,1.4,3.0,0.3329422929418051,0.25605530507307717,0.4110019057451995,0.5110276435767245,0.4889721574755383
Liverpool,2,0,Wolves,2024-05-19,1.17,8.0,15.0,1.22,4.33,0.7485629829669191,0.16216908439560712,0.08923231331447286,0.5823068255631301,0.41769243362347963
Burnley,1,2,Nott'ham Forest,2024-05-19,3.0,3.5,2.3,1.53,2.5,0.42181991167960625,0.2626272753727219,0.3155524629049619,0.4784235204248112,0.5215763727594828
