teams,att_coef
Arsenal,1.4208787430443983
Aston Villa,1.130219097915105
Bournemouth,0.7760427815412214
Brentford,1.000167237545028
Brighton,1.137649187437117
Burnley,0.6242163210913372
Chelsea,1.0272401576386458
Crystal Palace,0.7758778177611518
Everton,0.6651477463731116
Fulham,0.9773378676077451
Liverpool,1.4350957361651424
Luton Town,1.0098394668031447
Manchester City,1.518803150041492
Manchester Utd,1.065872097141034
Newcastle Utd,1.2089646073712903
Nott'ham Forest,0.7536493025379
Sheffield Utd,0.5299995606809905
Tottenham,1.2590875579182768
West Ham,0.9789903227262633
Wolves,0.7049212406596093
