teams,def_coef
Arsenal,-1.074290371595539
Aston Villa,-0.9003964261585918
Bournemouth,-0.5424160388181368
Brentford,-0.7877185398868994
Brighton,-0.7583898976188063
Burnley,-0.5955313149576968
Chelsea,-0.8171901725408349
Crystal Palace,-0.7591885573579469
Everton,-0.8237638324257575
Fulham,-0.7598189641799918
Liverpool,-1.1622544753137316
Luton Town,-0.4805348173892997
Manchester City,-1.1930353365963358
Manchester Utd,-0.8996313568100559
Newcastle Utd,-0.8469486775059015
Nott'ham Forest,-0.5960321158059487
Sheffield Utd,-0.2848506904889089
Tottenham,-0.7679612917479852
West Ham,-0.7101418189347648
Wolves,-0.7846653695079049
