teams,def_coef
Arsenal,-1.0569420995123144
Aston Villa,-1.0032536941249643
Bournemouth,-0.6378449643052003
Brentford,-0.9249061278757624
Brighton,-0.9487604898585167
Chelsea,-1.0821894348970196
Crystal Palace,-0.9686601669440417
Everton,-0.8133709053483312
Fulham,-0.9480495562231431
Leeds United,-0.5189073244519012
Leicester City,-0.665328196425009
Liverpool,-1.0063896791805855
Manchester City,-1.2766347342540643
Manchester Utd,-1.0767807712434803
Newcastle Utd,-1.406730347741797
Nott'ham Forest,-0.661093151946678
Southampton,-0.6778144124505437
Tottenham,-0.6994190723176876
West Ham,-0.845320300643275
Wolves,-0.8522131053108998
