teams,att_coef
Arsenal,1.3300383455540616
Aston Villa,1.2037597763119523
Bournemouth,0.8507456341321697
Brentford,0.954586542685413
Brighton,1.1161660463649417
Burnley,0.6897015394287415
Chelsea,0.9959918191515797
Crystal Palace,0.696743942313926
Everton,0.6808010710258056
Fulham,0.8643832527658857
Liverpool,1.3601096267180453
Luton Town,1.0907644775689578
Manchester City,1.4303935813436774
Manchester Utd,0.9600793639083601
Newcastle Utd,1.3064354463490078
Nott'ham Forest,0.790268122331928
Sheffield Utd,0.45641943286135056
Tottenham,1.2937909684314675
West Ham,0.923753235978269
Wolves,1.0050677747744594
