teams,def_coef
Arsenal,-1.1683117746131126
Aston Villa,-0.8631179281274016
Bournemouth,-0.5067321968067172
Brentford,-0.5667528438649743
Brighton,-0.6742236882142277
Burnley,-0.4158236673296813
Chelsea,-0.6275690330733539
Crystal Palace,-0.5113835447331212
Everton,-0.8651805809959654
Fulham,-0.6715897207455624
Liverpool,-1.0971978457577538
Luton Town,-0.4153228917502413
Manchester City,-1.033314254192815
Manchester Utd,-0.8579573247028937
Newcastle Utd,-0.6128498635799764
Nott'ham Forest,-0.5595119581976992
Sheffield Utd,-0.16054748527409607
Tottenham,-0.5869571344599457
West Ham,-0.5388130383106662
Wolves,-0.6779571435095973
