teams,att_coef
Arsenal,1.3546210078184089
Aston Villa,1.1423263370844123
Bournemouth,0.807525458089019
Brentford,0.9950192703657621
Brighton,1.1999712364956088
Burnley,0.6738799612659035
Chelsea,1.032067723499333
Crystal Palace,0.7912566786219439
Everton,0.7279825209147649
Fulham,0.9953713088303409
Liverpool,1.425410339897468
Luton Town,0.9312903602690344
Manchester City,1.5631948724869154
Manchester Utd,1.0369041731704964
Newcastle Utd,1.1785859581089566
Nott'ham Forest,0.749621821025837
Sheffield Utd,0.4390325876296756
Tottenham,1.2488320671933593
West Ham,1.020766002489397
Wolves,0.6863403147433624
