teams,def_coef
Arsenal,-1.002557324410555
Aston Villa,-0.9250811652390075
Bournemouth,-0.5460050232638559
Brentford,-0.8317911987791193
Brighton,-0.8547500888478174
Burnley,-0.7617547116005481
Chelsea,-1.0729860399744875
Crystal Palace,-0.8901124089050179
Everton,-0.7506381503870727
Fulham,-0.8199725174789148
Liverpool,-1.1496070498884137
Luton Town,-0.5149055998200855
Manchester City,-1.3183318131995094
Manchester Utd,-0.8532320124139227
Newcastle Utd,-0.9067167503194361
Nott'ham Forest,-0.612932252657787
Sheffield Utd,-0.36086127298063936
Tottenham,-0.8551021124164253
West Ham,-0.8616924700024131
Wolves,-0.8896133056090932
