teams,def_coef
Arsenal,-0.9967814544918023
Aston Villa,-0.9251297996697337
Bournemouth,-0.6276774649481245
Brentford,-1.0219552943873094
Brighton,-0.9666315614634746
Burnley,-0.9601295653561508
Chelsea,-1.2033554900163526
Crystal Palace,-1.0091943303760817
Everton,-0.7833417990528304
Fulham,-0.9149089122260448
Liverpool,-1.246705609763508
Luton Town,-0.15641328102436652
Manchester City,-1.4845314538627015
Manchester Utd,-0.9893152047674396
Newcastle Utd,-1.0389034729003548
Nott'ham Forest,-0.6992634135998863
Sheffield Utd,-0.5572312187652905
Tottenham,-0.9985154705811016
West Ham,-0.9362245438162345
Wolves,-1.014428612172369
