teams,att_coef
Arsenal,1.3968297808127652
Aston Villa,1.1655286399739626
Bournemouth,0.7567453758925418
Brentford,1.0139410633880408
Brighton,1.2029575902746499
Burnley,0.647576049798483
Chelsea,1.0298959640976286
Crystal Palace,0.7876047172593129
Everton,0.7507715216270385
Fulham,1.0475707048064984
Liverpool,1.452998405002362
Luton Town,0.8421019201097596
Manchester City,1.5939486275384152
Manchester Utd,1.0683943598888574
Newcastle Utd,1.2282410589349737
Nott'ham Forest,0.6923063505774748
Sheffield Utd,0.4033249682167775
Tottenham,1.265372263982878
West Ham,1.0288635399883628
Wolves,0.6250270978292147
