teams,def_coef
Arsenal,-1.0095587733274012
Aston Villa,-0.9112948503616365
Bournemouth,-0.568179027892713
Brentford,-0.9872914255075234
Brighton,-0.8888804525146975
Burnley,-0.7680112436103469
Chelsea,-1.1876580451037673
Crystal Palace,-0.9802972753316062
Everton,-0.7916915207570552
Fulham,-0.8829550264381647
Liverpool,-1.2329820974783434
Luton Town,-0.4476563847595259
Manchester City,-1.4502049915400146
Manchester Utd,-0.9256087850136102
Newcastle Utd,-1.0164324417350439
Nott'ham Forest,-0.7210821690403524
Sheffield Utd,-0.20960720448995165
Tottenham,-0.9972444746981407
West Ham,-0.8869775122766613
Wolves,-0.9687975195718442
